Revenue_ID,Drug_ID,Year,Total_Revenue
R-3003,D-2533,2024,327920.82
R-3004,D-5527,2024,563721.82
R-3005,D-5956,2023,61219.28
R-3006,D-1350,2022,1474805.05
R-3007,D-2594,2019,239940.3
R-3008,D-6152,2017,333471.57
R-3009,D-6477,2022,1620263.27
R-3010,D-9733,2015,112756.38
R-3011,D-1075,2016,1293877.02
R-3012,D-7936,2023,606641.41
R-3013,D-8794,2024,1259628.32
R-3014,D-2982,2022,238792.02
R-3015,D-7192,2017,600222.95
R-3016,D-2576,2018,1196181.08
R-3017,D-9923,2024,1587322.05
R-3018,D-7514,2023,230479.77
R-3019,D-3035,2020,229798.78
R-3020,D-1843,2023,903946.19
R-3021,D-3919,2022,95022.13
R-3022,D-7107,2024,204278.45
R-3023,D-364,2023,227921.58
R-3024,D-9125,2015,1932934.51
R-3025,D-6457,2021,671414.3
R-3026,D-7014,2021,155976.15
R-3027,D-317,2021,1784377.25
R-3028,D-2759,2020,1556594.93
R-3029,D-2116,2020,1588883.93
R-3030,D-9604,2017,1472995.79
R-3031,D-6592,2019,858911.05
R-3032,D-3750,2023,388608.12
R-3033,D-1215,2023,655460.03
R-3034,D-6725,2020,1391865.41
R-3035,D-5827,2018,1135176.73
R-3036,D-787,2015,1455047.62
R-3037,D-1920,2018,429844.92
R-3038,D-2960,2019,1352319.57
R-3039,D-4507,2021,89311.31
R-3040,D-977,2023,171278.94
R-3041,D-4848,2021,413724.25
R-3042,D-163,2022,1050227.81
R-3043,D-3423,2018,1193490.2
R-3044,D-5114,2015,1752199.42
R-3045,D-1587,2019,108102.29
R-3046,D-7865,2015,420751.3
R-3047,D-6844,2015,574190.76
R-3048,D-67,2015,698959.13
R-3049,D-7998,2024,1096272.8
R-3050,D-1871,2020,272201.18
R-3051,D-3285,2018,278416.38
R-3052,D-8192,2021,524661.1
R-3053,D-7821,2020,1719700.0
R-3054,D-7870,2021,878123.65
R-3055,D-3549,2022,1895982.19
R-3056,D-8516,2018,216189.29
R-3057,D-6205,2022,1562691.28
R-3058,D-4877,2017,1380459.42
R-3059,D-362,2024,1793513.84
R-3060,D-4289,2017,1730398.01
R-3061,D-7630,2021,1506139.03
R-3062,D-502,2023,835106.64
R-3063,D-4452,2022,915984.9
R-3064,D-2482,2021,742184.85
R-3065,D-710,2016,1497266.77
R-3066,D-8907,2017,821437.59
R-3067,D-6944,2023,428486.74
R-3068,D-6624,2023,1960261.26
R-3069,D-4868,2019,190623.97
R-3070,D-8088,2019,154595.12
R-3071,D-8703,2016,1928485.62
R-3072,D-6859,2019,1536519.95
R-3073,D-3090,2017,1282394.74
R-3074,D-5961,2020,1678328.02
R-3075,D-9725,2018,1642214.46
R-3076,D-4393,2018,562707.69
R-3077,D-4084,2021,491322.91
R-3078,D-225,2015,112809.89
R-3079,D-1245,2017,518101.48
R-3080,D-2436,2023,247591.28
R-3081,D-2121,2021,1978038.49
R-3082,D-6352,2024,1073789.46
R-3083,D-9903,2015,118589.43
R-3084,D-4931,2023,234455.39
R-3085,D-1932,2023,1477107.19
R-3086,D-5315,2022,1979234.37
R-3087,D-3998,2022,1407870.94
R-3088,D-5298,2020,1304970.01
R-3089,D-4120,2022,667773.49
R-3090,D-3248,2023,1791969.76
R-3091,D-1995,2022,897623.8
R-3092,D-8265,2018,1710294.53
R-3093,D-7718,2020,1654661.94
R-3094,D-210,2024,1050939.16
R-3095,D-5681,2019,1942160.48
R-3096,D-660,2019,1850062.41
R-3097,D-9005,2021,1034609.13
R-3098,D-2657,2018,832587.41
R-3099,D-2402,2019,668004.22
R-3100,D-1070,2017,448474.61
R-3101,D-6663,2023,303205.22
R-3102,D-2274,2020,1593931.19
R-3103,D-6141,2018,95854.03
R-3104,D-3638,2020,1905735.65
R-3105,D-2844,2022,930437.05
R-3106,D-2963,2019,1507957.23
R-3107,D-4502,2021,841873.36
R-3108,D-143,2017,1490572.13
R-3109,D-8529,2015,690125.19
R-3110,D-4829,2021,1676153.38
R-3111,D-270,2021,572692.58
R-3112,D-8159,2020,496029.51
R-3113,D-4827,2017,525094.21
R-3114,D-9408,2022,1314096.44
R-3115,D-3261,2018,1832624.74
R-3116,D-8697,2020,838480.98
R-3117,D-3981,2024,1447558.83
R-3118,D-4342,2021,1534644.3
R-3119,D-1311,2020,492154.69
R-3120,D-6670,2020,1577207.43
R-3121,D-2295,2017,1109472.1
R-3122,D-3973,2023,617753.15
R-3123,D-2385,2024,1797058.04
R-3124,D-5249,2023,871979.6
R-3125,D-2177,2015,1972420.5
R-3126,D-8354,2015,457444.85
R-3127,D-8187,2016,104789.43
R-3128,D-4527,2022,1072359.39
R-3129,D-5051,2021,1126963.12
R-3130,D-422,2024,657574.53
R-3131,D-2298,2021,1697770.36
R-3132,D-9330,2021,1950282.03
R-3133,D-1841,2021,1377644.26
R-3134,D-3223,2022,53613.57
R-3135,D-3453,2016,364240.07
R-3136,D-2229,2020,1590540.7
R-3137,D-2488,2021,1145962.87
R-3138,D-7841,2018,481915.08
R-3139,D-6931,2015,346291.82
R-3140,D-336,2022,1707506.48
R-3141,D-3392,2020,773931.79
R-3142,D-9606,2024,498966.18
R-3143,D-2954,2017,492408.44
R-3144,D-2018,2020,1711086.0
R-3145,D-9220,2022,124156.4
R-3146,D-1695,2024,517408.59
R-3147,D-6730,2022,399032.35
R-3148,D-5356,2022,1206007.52
R-3149,D-8201,2021,1739105.03
R-3150,D-620,2021,928444.86
R-3151,D-6365,2023,1294057.87
R-3152,D-4227,2015,437745.66
R-3153,D-3496,2015,86412.62
R-3154,D-8388,2015,1519524.27
R-3155,D-6084,2017,781626.18
R-3156,D-5435,2022,919249.98
R-3157,D-1034,2018,1049720.67
R-3158,D-2275,2016,1361231.07
R-3159,D-9534,2018,1970798.34
R-3160,D-8308,2022,379842.55
R-3161,D-6952,2017,610949.74
R-3162,D-6612,2021,1691788.0
R-3163,D-3868,2020,550849.43
R-3164,D-1844,2016,1757684.45
R-3165,D-8468,2017,452187.08
R-3166,D-495,2020,1349556.64
R-3167,D-5292,2020,1542679.75
R-3168,D-8332,2023,1317513.1
R-3169,D-4010,2020,454989.37
R-3170,D-138,2022,932983.46
R-3171,D-7397,2024,992252.66
R-3172,D-6401,2024,590509.95
R-3173,D-9578,2017,285292.75
R-3174,D-475,2020,906637.51
R-3175,D-4853,2017,1462519.73
R-3176,D-6155,2018,1177469.81
R-3177,D-3279,2019,1741626.07
R-3178,D-5178,2015,1761101.44
R-3179,D-379,2017,149725.34
R-3180,D-8159,2016,1529713.44
R-3181,D-7763,2016,1839397.27
R-3182,D-3812,2024,1225642.26
R-3183,D-1791,2024,1356542.07
R-3184,D-8971,2015,1306288.44
R-3185,D-8788,2021,761238.64
R-3186,D-5536,2019,1664578.31
R-3187,D-3866,2018,322460.22
R-3188,D-7666,2021,689860.52
R-3189,D-7528,2024,1436806.5
R-3190,D-5928,2022,1547531.56
R-3191,D-3932,2022,1079113.91
R-3192,D-3573,2024,1385141.38
R-3193,D-5757,2019,1923290.7
R-3194,D-9750,2019,1356651.62
R-3195,D-4224,2022,1693617.07
R-3196,D-730,2022,659732.99
R-3197,D-9340,2019,365687.66
R-3198,D-5163,2024,978237.73
R-3199,D-3998,2017,477967.58
R-3200,D-3167,2015,726738.25
R-3201,D-2779,2020,265035.5
R-3202,D-4356,2015,1790259.88
R-3203,D-4060,2018,1454032.45
R-3204,D-3230,2016,1670391.16
R-3205,D-5365,2023,67417.38
R-3206,D-314,2017,1905558.71
R-3207,D-6443,2022,1293158.14
R-3208,D-9435,2018,1622905.83
R-3209,D-8622,2021,397177.89
R-3210,D-4756,2024,1070645.04
R-3211,D-4981,2017,744868.41
R-3212,D-3986,2016,684482.43
R-3213,D-3574,2024,396708.73
R-3214,D-8480,2016,921680.28
R-3215,D-329,2021,886141.21
R-3216,D-2632,2022,1972651.91
R-3217,D-5308,2022,1057419.62
R-3218,D-4355,2016,1566721.88
R-3219,D-8176,2015,1158585.22
R-3220,D-1466,2023,1628116.04
R-3221,D-2885,2021,834769.5
R-3222,D-7756,2021,119213.86
R-3223,D-8908,2024,1228422.89
R-3224,D-79,2019,1449159.35
R-3225,D-6450,2022,1307595.88
R-3226,D-6188,2024,1154346.8
R-3227,D-4115,2018,1014069.51
R-3228,D-5067,2023,318560.68
R-3229,D-9043,2015,1122157.61
R-3230,D-5980,2017,545041.59
R-3231,D-6663,2023,1673395.71
R-3232,D-7911,2018,1790251.15
R-3233,D-8962,2024,438783.43
R-3234,D-6175,2017,1133752.07
R-3235,D-8441,2022,1346548.87
R-3236,D-9791,2023,1420005.64
R-3237,D-2797,2016,1232320.9
R-3238,D-6526,2022,332330.17
R-3239,D-8197,2023,164769.62
R-3240,D-5845,2024,1134897.88
R-3241,D-5178,2020,1913287.16
R-3242,D-1805,2017,805319.62
R-3243,D-2416,2022,1642624.34
R-3244,D-7869,2023,807443.77
R-3245,D-865,2021,71712.59
R-3246,D-1562,2024,1019510.42
R-3247,D-1691,2015,322838.47
R-3248,D-8642,2018,1648716.0
R-3249,D-3339,2015,1297732.11
R-3250,D-6899,2015,384298.14
R-3251,D-918,2019,1037983.87
R-3252,D-6479,2020,1925711.67
R-3253,D-3709,2016,1110077.44
R-3254,D-8140,2017,1567745.47
R-3255,D-197,2024,1065279.75
R-3256,D-5251,2022,210035.97
R-3257,D-5519,2024,724063.57
R-3258,D-5044,2024,247048.77
R-3259,D-5853,2016,814969.57
R-3260,D-6710,2021,1625373.97
R-3261,D-5519,2022,1342496.69
R-3262,D-1703,2016,1139128.97
R-3263,D-5478,2021,848369.54
R-3264,D-4472,2016,1238770.88
R-3265,D-1463,2018,1543281.06
R-3266,D-4560,2022,1797427.98
R-3267,D-2883,2015,1741150.4
R-3268,D-3615,2016,429575.9
R-3269,D-8817,2023,537502.93
R-3270,D-6850,2016,99763.97
R-3271,D-1245,2016,289907.36
R-3272,D-5013,2015,530551.18
R-3273,D-5162,2022,643085.15
R-3274,D-352,2018,1062472.23
R-3275,D-9959,2020,416284.32
R-3276,D-4996,2020,134892.5
R-3277,D-2048,2017,885690.1
R-3278,D-3683,2022,1584215.43
R-3279,D-9094,2023,1548473.76
R-3280,D-2788,2019,1052471.52
R-3281,D-2547,2020,1732251.32
R-3282,D-5816,2016,1495772.45
R-3283,D-8433,2017,398629.31
R-3284,D-1054,2022,1918969.75
R-3285,D-4379,2016,83326.72
R-3286,D-553,2015,1737568.64
R-3287,D-1389,2020,1122224.36
R-3288,D-151,2018,148239.15
R-3289,D-1788,2023,522044.29
R-3290,D-1989,2023,722367.17
R-3291,D-9456,2018,619045.58
R-3292,D-408,2019,1930433.57
R-3293,D-5642,2024,1807460.68
R-3294,D-570,2023,1080027.72
R-3295,D-4960,2022,606201.35
R-3296,D-5046,2022,855984.96
R-3297,D-2797,2023,1204017.08
R-3298,D-8893,2024,1933529.98
R-3299,D-1668,2019,718524.38
R-3300,D-6876,2016,1292851.11
R-3301,D-4998,2020,1785392.53
R-3302,D-5198,2021,1492196.98
R-3303,D-8259,2022,1436286.71
R-3304,D-573,2024,187527.54
R-3305,D-8648,2022,777662.66
R-3306,D-1787,2023,1029366.96
R-3307,D-563,2015,1654464.35
R-3308,D-6504,2023,548285.23
R-3309,D-3711,2021,735481.2
R-3310,D-5432,2023,305807.02
R-3311,D-5842,2019,240302.42
R-3312,D-1656,2022,921506.36
R-3313,D-9486,2021,1817737.92
R-3314,D-8041,2017,1032079.51
R-3315,D-2347,2020,1513584.45
R-3316,D-6535,2024,556751.04
R-3317,D-3120,2024,1656592.73
R-3318,D-4780,2021,1263286.11
R-3319,D-4469,2022,1257653.96
R-3320,D-5854,2017,1768640.92
R-3321,D-5218,2018,1347300.94
R-3322,D-6821,2018,142043.68
R-3323,D-6095,2019,781008.84
R-3324,D-9040,2021,722222.07
R-3325,D-2599,2016,186622.41
R-3326,D-4758,2022,1704262.96
R-3327,D-8096,2023,1224153.12
R-3328,D-6844,2024,873577.89
R-3329,D-9130,2016,1011472.26
R-3330,D-2230,2022,1014329.01
R-3331,D-5182,2022,1066243.65
R-3332,D-8757,2016,1424326.48
R-3333,D-4151,2015,1514717.43
R-3334,D-5850,2017,105826.75
R-3335,D-9654,2015,263373.69
R-3336,D-8173,2018,1867629.41
R-3337,D-2179,2022,109086.19
R-3338,D-2442,2023,1442425.79
R-3339,D-786,2021,1367057.25
R-3340,D-6071,2019,1795819.7
R-3341,D-712,2016,524896.85
R-3342,D-1984,2016,1876103.85
R-3343,D-1407,2023,1415035.99
R-3344,D-6283,2024,1038733.65
R-3345,D-356,2019,752125.61
R-3346,D-368,2022,103025.97
R-3347,D-2294,2019,1353108.44
R-3348,D-7011,2022,786092.35
R-3349,D-8494,2016,930410.31
R-3350,D-4944,2022,891430.08
R-3351,D-9583,2024,860035.63
R-3352,D-7150,2024,1143122.6
R-3353,D-7795,2018,1484373.23
R-3354,D-7509,2023,1518444.85
R-3355,D-8097,2023,1638425.14
R-3356,D-7095,2021,1977494.42
R-3357,D-1989,2023,1883295.49
R-3358,D-9570,2019,574816.39
R-3359,D-2897,2023,1268353.09
R-3360,D-781,2022,686961.1
R-3361,D-2174,2023,903483.67
R-3362,D-9487,2021,1154523.64
R-3363,D-7635,2018,537738.65
R-3364,D-6583,2023,1317030.28
R-3365,D-4058,2017,1081607.27
R-3366,D-7202,2019,584938.51
R-3367,D-7314,2021,458819.8
R-3368,D-5594,2024,696902.71
R-3369,D-5689,2023,847291.79
R-3370,D-5920,2022,191719.66
R-3371,D-7256,2016,382686.15
R-3372,D-4869,2021,613136.97
R-3373,D-3805,2023,971765.92
R-3374,D-1699,2020,647738.64
R-3375,D-9773,2020,519042.0
R-3376,D-3104,2016,268040.87
R-3377,D-6275,2018,104982.75
R-3378,D-6260,2016,500350.04
R-3379,D-7285,2017,1582737.62
R-3380,D-1510,2022,674426.67
R-3381,D-1501,2022,1244579.82
R-3382,D-6559,2018,345048.78
R-3383,D-2692,2016,1687606.0
R-3384,D-5870,2020,1809886.98
R-3385,D-3324,2017,115345.57
R-3386,D-5494,2023,1118814.75
R-3387,D-2932,2016,839102.48
R-3388,D-2216,2020,1578696.12
R-3389,D-9941,2024,816095.02
R-3390,D-3721,2015,188044.54
R-3391,D-9156,2019,1032821.45
R-3392,D-6518,2018,1950126.38
R-3393,D-2735,2021,1214290.55
R-3394,D-9412,2016,93711.8
R-3395,D-1334,2017,646426.76
R-3396,D-8788,2024,756370.63
R-3397,D-7805,2016,516043.19
R-3398,D-9583,2020,1266826.48
R-3399,D-3293,2016,281767.29
R-3400,D-7651,2021,219600.8
R-3401,D-5571,2018,1644934.4
R-3402,D-9935,2024,254556.31
R-3403,D-4092,2019,1381390.14
R-3404,D-7440,2020,605669.25
R-3405,D-2149,2016,1337631.59
R-3406,D-7836,2017,119940.8
R-3407,D-5806,2023,1906680.1
R-3408,D-1619,2020,1497934.83
R-3409,D-3550,2023,980945.24
R-3410,D-1275,2024,1763346.48
R-3411,D-5360,2016,1978654.39
R-3412,D-8522,2018,349149.58
R-3413,D-6215,2015,888952.21
R-3414,D-2338,2023,1466993.79
R-3415,D-381,2024,999122.28
R-3416,D-7730,2023,909188.82
R-3417,D-1187,2016,572442.94
R-3418,D-3368,2022,589285.32
R-3419,D-8591,2024,300492.11
R-3420,D-9369,2016,1067063.55
R-3421,D-4128,2016,554841.08
R-3422,D-7799,2020,1093025.2
R-3423,D-7634,2024,220556.72
R-3424,D-9075,2023,584723.02
R-3425,D-5506,2022,882944.8
R-3426,D-4907,2017,408209.47
R-3427,D-849,2019,1389275.0
R-3428,D-7275,2023,1380726.41
R-3429,D-9591,2018,1454731.8
R-3430,D-4263,2019,1609406.18
R-3431,D-5663,2018,165138.34
R-3432,D-4033,2015,1725362.14
R-3433,D-3477,2021,208836.35
R-3434,D-4483,2022,1653951.56
R-3435,D-1389,2019,73491.46
R-3436,D-1692,2016,1008054.13
R-3437,D-3027,2021,595961.4
R-3438,D-3577,2022,1211671.02
R-3439,D-6685,2016,68091.38
R-3440,D-4912,2017,1653330.3
R-3441,D-6661,2018,1292734.29
R-3442,D-2967,2024,733461.75
R-3443,D-8900,2023,780004.61
R-3444,D-5312,2023,1963720.43
R-3445,D-803,2024,1544515.88
R-3446,D-6149,2016,1159728.86
R-3447,D-9395,2018,730757.74
R-3448,D-6539,2024,992236.24
R-3449,D-7476,2024,1744846.99
R-3450,D-2552,2022,189641.15
R-3451,D-101,2024,469029.44
R-3452,D-6509,2021,902695.56
R-3453,D-4354,2023,236681.78
R-3454,D-7547,2023,233833.17
R-3455,D-5040,2022,300379.98
R-3456,D-89,2023,106705.14
R-3457,D-5579,2024,1277719.93
R-3458,D-6072,2024,1491180.45
R-3459,D-265,2022,488974.76
R-3460,D-3665,2017,382310.15
R-3461,D-7795,2019,948777.1
R-3462,D-5172,2018,1771502.59
R-3463,D-204,2022,1399561.05
R-3464,D-2033,2017,1596815.03
R-3465,D-6707,2019,1296595.35
R-3466,D-2,2018,1871708.72
R-3467,D-5291,2021,636422.63
R-3468,D-5971,2022,1590248.62
R-3469,D-8017,2020,496756.25
R-3470,D-711,2017,1565171.73
R-3471,D-4549,2018,1542152.71
R-3472,D-7872,2020,1078733.67
R-3473,D-8329,2021,215878.14
R-3474,D-7305,2018,622868.9
R-3475,D-1033,2022,1032966.29
R-3476,D-2173,2016,1866024.4
R-3477,D-3804,2015,1711594.06
R-3478,D-7859,2023,663451.47
R-3479,D-2890,2024,333878.58
R-3480,D-9108,2022,1711684.87
R-3481,D-7683,2018,1370674.67
R-3482,D-3888,2018,57702.36
R-3483,D-5926,2020,560140.89
R-3484,D-8012,2021,1074068.75
R-3485,D-6561,2016,940254.1
R-3486,D-8498,2018,1741512.07
R-3487,D-5862,2015,735147.38
R-3488,D-7109,2023,1386324.63
R-3489,D-4149,2020,1743346.54
R-3490,D-2483,2017,1522615.79
R-3491,D-6772,2019,1409429.52
R-3492,D-5695,2022,1055050.24
R-3493,D-3474,2016,1387587.13
R-3494,D-9498,2024,890487.38
R-3495,D-9686,2020,1905957.06
R-3496,D-1007,2018,1222314.33
R-3497,D-5124,2020,174027.03
R-3498,D-4652,2018,1274389.26
R-3499,D-7725,2015,404285.78
R-3500,D-1338,2022,973413.49
R-3501,D-8138,2022,1714932.19
R-3502,D-7185,2017,1553436.96
R-3503,D-4160,2016,731472.87
R-3504,D-1577,2023,1163900.63
R-3505,D-6926,2022,1907200.99
R-3506,D-8621,2016,89345.37
R-3507,D-6922,2021,1391520.52
R-3508,D-7995,2018,1565070.31
R-3509,D-4633,2019,550584.0
R-3510,D-4551,2020,1075143.99
R-3511,D-8610,2022,665371.88
R-3512,D-9259,2023,1514345.73
R-3513,D-6463,2019,1725186.44
R-3514,D-1950,2023,860776.12
R-3515,D-5509,2018,1518593.45
R-3516,D-1690,2024,255110.2
R-3517,D-7083,2024,514259.09
R-3518,D-233,2022,1012231.13
R-3519,D-285,2019,698073.38
R-3520,D-9119,2016,866483.21
R-3521,D-193,2018,1085320.48
R-3522,D-4174,2020,890157.97
R-3523,D-4656,2018,1267327.99
R-3524,D-3337,2016,674086.24
R-3525,D-5960,2017,1850078.48
R-3526,D-8777,2018,1466117.52
R-3527,D-3737,2019,831357.05
R-3528,D-5626,2021,1405943.75
R-3529,D-1738,2024,457885.91
R-3530,D-31,2017,1133560.26
R-3531,D-774,2024,1791093.56
R-3532,D-6830,2022,1452109.7
R-3533,D-7720,2023,714892.97
R-3534,D-548,2018,1504113.95
R-3535,D-7316,2022,257087.89
R-3536,D-7073,2015,933429.73
R-3537,D-402,2016,830963.63
R-3538,D-4037,2017,586912.73
R-3539,D-4348,2019,752389.25
R-3540,D-6002,2022,1137198.29
R-3541,D-3639,2016,154348.26
R-3542,D-319,2015,218779.03
R-3543,D-517,2016,1525964.74
R-3544,D-7506,2015,1732881.29
R-3545,D-3102,2018,1708790.78
R-3546,D-4601,2023,169831.13
R-3547,D-1437,2018,596423.94
R-3548,D-5893,2018,952289.47
R-3549,D-2540,2018,154879.89
R-3550,D-7863,2016,1835921.91
R-3551,D-4527,2016,592042.41
R-3552,D-2521,2017,348524.35
R-3553,D-1393,2024,1187722.97
R-3554,D-2318,2022,1342997.41
R-3555,D-8806,2024,1439104.51
R-3556,D-1990,2022,789450.08
R-3557,D-4027,2019,1764001.53
R-3558,D-3291,2019,751703.35
R-3559,D-970,2020,183761.25
R-3560,D-9980,2017,1655960.33
R-3561,D-4849,2022,1178604.96
R-3562,D-3949,2021,939276.06
R-3563,D-8613,2024,669179.1
R-3564,D-898,2021,1593302.09
R-3565,D-1963,2021,1495240.5
R-3566,D-8989,2017,1900550.23
R-3567,D-900,2019,914850.82
R-3568,D-8851,2017,991749.19
R-3569,D-8053,2023,801349.09
R-3570,D-5764,2017,1832507.12
R-3571,D-3095,2018,895060.94
R-3572,D-7438,2022,1872867.84
R-3573,D-4871,2021,715889.76
R-3574,D-1751,2021,191444.37
R-3575,D-2852,2018,1395198.45
R-3576,D-6845,2022,1432368.58
R-3577,D-292,2023,1773173.14
R-3578,D-403,2023,1549571.24
R-3579,D-2645,2018,111841.31
R-3580,D-6941,2016,503434.73
R-3581,D-7199,2018,970273.34
R-3582,D-4367,2015,1644896.55
R-3583,D-5612,2021,979436.35
R-3584,D-8405,2021,896336.82
R-3585,D-6324,2022,768696.12
R-3586,D-1207,2016,916877.24
R-3587,D-8555,2017,506560.96
R-3588,D-9336,2018,807852.29
R-3589,D-4221,2022,589574.33
R-3590,D-2142,2023,1237495.27
R-3591,D-483,2021,1851823.57
R-3592,D-6276,2023,396875.7
R-3593,D-2466,2024,878253.28
R-3594,D-4824,2019,1629908.75
R-3595,D-8783,2018,1225941.2
R-3596,D-8762,2018,1466721.9
R-3597,D-7487,2023,1102092.95
R-3598,D-8226,2018,207652.06
R-3599,D-2128,2021,630090.99
R-3600,D-507,2019,183319.69
R-3601,D-2636,2020,1874968.28
R-3602,D-9195,2019,1506602.8
R-3603,D-2347,2023,718195.06
R-3604,D-5714,2017,1224557.87
R-3605,D-3195,2022,1418655.91
R-3606,D-7037,2018,1969731.88
R-3607,D-5698,2024,412289.99
R-3608,D-5210,2020,1605972.85
R-3609,D-2447,2019,181515.77
R-3610,D-2541,2023,1615070.04
R-3611,D-357,2016,1673996.46
R-3612,D-5139,2021,1776272.12
R-3613,D-3104,2021,1509762.32
R-3614,D-8820,2016,1752439.29
R-3615,D-4704,2019,1623978.4
R-3616,D-8582,2024,1710904.52
R-3617,D-1019,2023,796527.58
R-3618,D-3828,2022,423704.07
R-3619,D-136,2016,239409.89
R-3620,D-2852,2015,1145886.68
R-3621,D-5781,2023,970673.87
R-3622,D-1678,2017,1784981.39
R-3623,D-5638,2024,523919.84
R-3624,D-7636,2021,251951.03
R-3625,D-1894,2023,1932354.49
R-3626,D-6415,2017,1318423.55
R-3627,D-1029,2024,1361896.92
R-3628,D-9870,2017,858361.83
R-3629,D-5556,2019,1790352.56
R-3630,D-4878,2020,182852.16
R-3631,D-6720,2024,690369.1
R-3632,D-7491,2015,83859.98
R-3633,D-2481,2024,1071512.22
R-3634,D-3107,2019,649587.4
R-3635,D-9790,2022,984739.09
R-3636,D-247,2017,1721497.63
R-3637,D-4731,2016,1199425.24
R-3638,D-4980,2020,1942492.03
R-3639,D-1742,2020,109128.49
R-3640,D-8954,2021,1990684.53
R-3641,D-6015,2018,1489161.61
R-3642,D-611,2017,164993.75
R-3643,D-7279,2020,1646688.32
R-3644,D-1148,2017,1229105.88
R-3645,D-1270,2020,555098.3
R-3646,D-3399,2023,1480843.66
R-3647,D-8240,2023,863328.33
R-3648,D-3273,2023,835892.63
R-3649,D-5650,2020,589450.45
R-3650,D-1094,2023,645502.39
R-3651,D-4264,2017,602436.85
R-3652,D-7146,2016,189125.96
R-3653,D-4044,2017,381109.85
R-3654,D-5913,2019,1993756.24
R-3655,D-4762,2015,680060.75
R-3656,D-7554,2017,626241.01
R-3657,D-6549,2018,1869673.47
R-3658,D-6023,2023,1852904.17
R-3659,D-8780,2016,1931258.55
R-3660,D-4541,2019,1886988.25
R-3661,D-8795,2015,266665.55
R-3662,D-9083,2019,1278180.07
R-3663,D-5289,2024,922979.38
R-3664,D-4897,2015,1024079.98
R-3665,D-7506,2024,256665.05
R-3666,D-6703,2023,762732.67
R-3667,D-2920,2022,585896.89
R-3668,D-31,2018,1206210.7
R-3669,D-6974,2016,1594521.25
R-3670,D-9296,2018,1505598.89
R-3671,D-3790,2018,1494006.12
R-3672,D-4650,2016,946724.69
R-3673,D-8362,2017,1820676.98
R-3674,D-6393,2020,1959787.14
R-3675,D-7937,2021,896570.94
R-3676,D-3473,2023,814256.6
R-3677,D-7465,2015,1457196.78
R-3678,D-279,2024,946797.97
R-3679,D-3032,2021,190288.39
R-3680,D-1780,2018,1012791.47
R-3681,D-9778,2019,1801007.82
R-3682,D-7823,2023,1698910.89
R-3683,D-6424,2024,1238487.55
R-3684,D-1978,2018,1362377.32
R-3685,D-7840,2021,1301886.45
R-3686,D-4256,2020,1552833.17
R-3687,D-3284,2024,546718.16
R-3688,D-2269,2019,1995134.41
R-3689,D-6897,2020,1344132.2
R-3690,D-4971,2020,806815.28
R-3691,D-1372,2022,241674.07
R-3692,D-7875,2015,922537.26
R-3693,D-2618,2016,570785.67
R-3694,D-3036,2022,927535.45
R-3695,D-5900,2017,1445325.81
R-3696,D-5939,2022,1591376.62
R-3697,D-1966,2023,1685938.29
R-3698,D-4797,2020,1896664.77
R-3699,D-5728,2018,1251548.16
R-3700,D-9069,2024,548808.5
R-3701,D-8329,2023,863697.42
R-3702,D-5378,2022,517589.32
R-3703,D-366,2019,584729.5
R-3704,D-2036,2020,790009.88
R-3705,D-8891,2022,1693595.52
R-3706,D-2974,2018,1672620.63
R-3707,D-9590,2021,385449.51
R-3708,D-9588,2019,1696076.56
R-3709,D-9343,2016,1912030.02
R-3710,D-253,2019,228134.57
R-3711,D-1521,2024,322379.11
R-3712,D-163,2017,351409.49
R-3713,D-1788,2023,1030346.88
R-3714,D-919,2021,1290357.04
R-3715,D-2796,2019,748316.32
R-3716,D-6201,2015,650837.89
R-3717,D-4020,2016,1074147.99
R-3718,D-9549,2023,1999886.61
R-3719,D-647,2016,1603713.65
R-3720,D-214,2015,392520.17
R-3721,D-1674,2016,979572.98
R-3722,D-9862,2017,1902077.44
R-3723,D-9545,2024,1394507.65
R-3724,D-494,2015,187648.75
R-3725,D-7344,2015,329599.96
R-3726,D-3818,2017,1165898.5
R-3727,D-9297,2016,603561.52
R-3728,D-4459,2015,543844.65
R-3729,D-9191,2022,371795.08
R-3730,D-9124,2024,191483.92
R-3731,D-4050,2021,542387.23
