Inventory_ID,Drug_ID,Stock_Level,Last_Restock_Date
I-2919,D-4693,9952,2025-01-16
I-2920,D-4413,2879,2025-02-09
I-2921,D-9474,6539,2025-01-30
I-2922,D-5049,5165,2025-01-26
I-2923,D-1904,4707,2025-01-27
I-2924,D-4019,8519,2025-01-06
I-2925,D-27,3767,2025-01-21
I-2926,D-2899,9171,2025-01-11
I-2927,D-4718,3784,2025-02-16
I-2928,D-9866,869,2025-01-22
I-2929,D-3341,3234,2025-02-02
I-2930,D-7560,3685,2025-01-10
I-2931,D-2227,6453,2025-02-18
I-2932,D-6953,1573,2025-01-13
I-2933,D-1604,9867,2025-01-03
I-2934,D-3051,2897,2025-02-07
I-2935,D-9135,5784,2025-01-01
I-2936,D-8635,1348,2025-01-28
I-2937,D-2283,9733,2025-01-26
I-2938,D-2663,1657,2025-02-12
I-2939,D-7920,7997,2025-01-14
I-2940,D-5300,5289,2025-01-23
I-2941,D-3476,6589,2025-02-17
I-2942,D-2697,4359,2025-01-02
I-2943,D-6778,3871,2025-02-08
I-2944,D-2644,1737,2025-02-02
I-2945,D-6449,6713,2025-02-11
I-2946,D-1043,2189,2025-01-18
I-2947,D-3071,4577,2025-01-09
I-2948,D-516,8589,2025-01-11
I-2949,D-5336,2943,2025-02-13
I-2950,D-7126,3459,2025-01-25
I-2951,D-9497,8694,2025-01-19
I-2952,D-774,2579,2025-01-10
I-2953,D-7286,4658,2025-01-05
I-2954,D-6518,3682,2025-02-08
I-2955,D-4908,500,2025-02-16
I-2956,D-7597,8954,2025-01-30
I-2957,D-6364,3710,2025-01-10
I-2958,D-7385,6841,2025-01-23
I-2959,D-2179,3711,2025-02-14
I-2960,D-2584,2197,2025-01-07
I-2961,D-5007,4701,2025-01-20
I-2962,D-5666,6406,2025-01-31
I-2963,D-4891,4965,2025-01-06
I-2964,D-8536,9407,2025-01-20
I-2965,D-5107,3566,2025-01-03
I-2966,D-6499,4053,2025-02-13
I-2967,D-6972,3639,2025-01-03
I-2968,D-3144,5144,2025-02-18
I-2969,D-354,9875,2025-01-13
I-2970,D-8853,2672,2025-01-05
I-2971,D-5001,5499,2025-02-05
I-2972,D-8207,8855,2025-01-16
I-2973,D-3677,8349,2025-01-03
I-2974,D-640,7563,2025-02-11
I-2975,D-1495,356,2025-02-13
I-2976,D-3217,1971,2025-01-16
I-2977,D-2403,4263,2025-02-07
I-2978,D-1281,75,2025-01-12
I-2979,D-4403,7643,2025-01-10
I-2980,D-2394,3948,2025-01-03
I-2981,D-3098,9212,2025-01-18
I-2982,D-3877,7442,2025-02-09
I-2983,D-4334,8443,2025-01-09
I-2984,D-5516,101,2025-02-15
I-2985,D-3981,9540,2025-02-01
I-2986,D-7937,7266,2025-01-08
I-2987,D-5992,1263,2025-02-07
I-2988,D-223,3992,2025-01-09
I-2989,D-2451,2010,2025-01-04
I-2990,D-1663,7445,2025-01-05
I-2991,D-14,4461,2025-01-19
I-2992,D-3843,8002,2025-02-10
I-2993,D-2422,9307,2025-01-28
I-2994,D-4345,1268,2025-02-13
I-2995,D-4097,5100,2025-02-15
I-2996,D-1581,8539,2025-02-01
I-2997,D-3886,6411,2025-01-05
I-2998,D-3764,9407,2025-01-18
I-2999,D-2423,7096,2025-01-15
I-3000,D-2941,611,2025-01-16
I-3001,D-4289,418,2025-02-06
I-3002,D-5364,7826,2025-02-15
I-3003,D-7716,1274,2025-01-27
I-3004,D-7909,9644,2025-01-10
I-3005,D-9108,4998,2025-01-25
I-3006,D-3487,6827,2025-02-03
I-3007,D-3468,1667,2025-02-09
I-3008,D-7950,7338,2025-01-01
I-3009,D-9697,3315,2025-02-09
I-3010,D-4056,2591,2025-02-05
I-3011,D-7833,6231,2025-02-14
I-3012,D-59,9109,2025-01-27
I-3013,D-8741,7289,2025-02-14
I-3014,D-6513,9586,2025-02-08
I-3015,D-3242,6616,2025-01-27
I-3016,D-8393,6805,2025-01-25
I-3017,D-2310,4290,2025-01-05
I-3018,D-9594,9570,2025-02-15
I-3019,D-8885,1894,2025-02-07
I-3020,D-8940,2873,2025-01-07
I-3021,D-5737,6306,2025-01-18
I-3022,D-2182,897,2025-02-17
I-3023,D-4610,4942,2025-01-24
I-3024,D-9390,4202,2025-02-15
I-3025,D-6522,4056,2025-01-13
I-3026,D-7437,3014,2025-02-07
I-3027,D-2897,5685,2025-02-10
I-3028,D-1447,6939,2025-01-05
I-3029,D-1340,9422,2025-01-28
I-3030,D-1546,4392,2025-01-02
I-3031,D-3325,4853,2025-02-08
I-3032,D-2862,7764,2025-01-10
I-3033,D-26,316,2025-02-09
I-3034,D-9018,2448,2025-01-18
I-3035,D-1722,8491,2025-01-28
I-3036,D-5307,8965,2025-02-18
I-3037,D-4139,7622,2025-01-17
I-3038,D-2510,5867,2025-01-05
I-3039,D-6569,8445,2025-01-12
I-3040,D-9486,102,2025-01-01
I-3041,D-5805,883,2025-01-18
I-3042,D-322,1675,2025-01-30
I-3043,D-251,4424,2025-02-08
I-3044,D-1208,5107,2025-02-18
I-3045,D-7045,7669,2025-01-23
I-3046,D-8421,7071,2025-01-06
I-3047,D-4975,2745,2025-01-30
I-3048,D-7001,2918,2025-01-21
I-3049,D-8854,4102,2025-01-02
I-3050,D-7825,8815,2025-01-21
I-3051,D-3823,1895,2025-01-29
I-3052,D-7242,9509,2025-01-21
I-3053,D-5471,3729,2025-02-14
I-3054,D-7033,7696,2025-01-29
I-3055,D-1452,9901,2025-01-04
I-3056,D-6864,6353,2025-01-09
I-3057,D-9128,5910,2025-01-09
I-3058,D-1986,320,2025-01-29
I-3059,D-5064,8558,2025-01-27
I-3060,D-3198,4951,2025-01-10
I-3061,D-7612,8624,2025-02-01
I-3062,D-5705,1003,2025-01-08
I-3063,D-4143,1466,2025-01-07
I-3064,D-7598,8519,2025-02-09
I-3065,D-4504,5860,2025-01-28
I-3066,D-88,8908,2025-02-12
I-3067,D-2024,4959,2025-02-10
I-3068,D-4999,5011,2025-02-01
I-3069,D-799,568,2025-02-11
I-3070,D-6098,3881,2025-02-16
I-3071,D-2203,5734,2025-02-03
I-3072,D-5543,9632,2025-02-14
I-3073,D-4311,6443,2025-01-10
I-3074,D-3630,2475,2025-02-15
I-3075,D-2535,2630,2025-02-09
I-3076,D-6449,9191,2025-02-09
I-3077,D-3823,5633,2025-01-07
I-3078,D-5985,4802,2025-02-02
I-3079,D-857,454,2025-01-14
I-3080,D-2841,7208,2025-02-08
I-3081,D-7064,7777,2025-02-13
I-3082,D-3377,8962,2025-02-06
I-3083,D-6595,2489,2025-01-17
I-3084,D-9696,6446,2025-01-20
I-3085,D-974,3536,2025-02-10
I-3086,D-3918,7349,2025-01-09
I-3087,D-6225,3381,2025-01-16
I-3088,D-8969,5299,2025-01-27
I-3089,D-776,3107,2025-01-20
I-3090,D-7464,7293,2025-01-02
I-3091,D-7812,3798,2025-01-14
I-3092,D-6293,4707,2025-01-04
I-3093,D-3866,3339,2025-01-19
I-3094,D-444,3668,2025-01-02
I-3095,D-3704,4565,2025-02-06
I-3096,D-2898,7988,2025-01-29
I-3097,D-8089,2404,2025-01-03
I-3098,D-1925,6107,2025-02-02
I-3099,D-8595,6130,2025-01-10
I-3100,D-4141,6481,2025-01-07
I-3101,D-3482,643,2025-01-19
I-3102,D-8905,4050,2025-02-07
I-3103,D-3979,179,2025-01-22
I-3104,D-2460,2128,2025-01-14
I-3105,D-7467,88,2025-02-18
I-3106,D-5667,8756,2025-02-04
I-3107,D-136,267,2025-02-14
I-3108,D-7251,5750,2025-02-14
I-3109,D-679,6586,2025-01-03
I-3110,D-9005,8663,2025-02-16
I-3111,D-6750,644,2025-02-18
I-3112,D-271,2276,2025-01-05
I-3113,D-4750,8659,2025-01-31
I-3114,D-4682,6087,2025-02-09
I-3115,D-2692,3413,2025-01-05
I-3116,D-7559,4478,2025-01-17
I-3117,D-6598,8088,2025-01-02
I-3118,D-87,1852,2025-02-04
I-3119,D-3502,7420,2025-01-25
I-3120,D-4162,4416,2025-02-10
I-3121,D-6917,5051,2025-01-10
I-3122,D-1651,4860,2025-01-14
I-3123,D-1191,4710,2025-02-07
I-3124,D-8190,1299,2025-01-26
I-3125,D-3976,2821,2025-02-06
I-3126,D-8901,8308,2025-02-09
I-3127,D-6573,5939,2025-01-08
I-3128,D-3359,569,2025-01-28
I-3129,D-5743,4722,2025-01-26
I-3130,D-5510,845,2025-01-24
I-3131,D-6855,6791,2025-01-19
I-3132,D-3326,1514,2025-02-01
I-3133,D-1566,8672,2025-01-01
I-3134,D-5801,8739,2025-01-25
I-3135,D-5187,1041,2025-01-30
I-3136,D-3125,4678,2025-02-09
I-3137,D-436,7691,2025-01-19
I-3138,D-4912,2037,2025-02-11
I-3139,D-1272,7688,2025-01-24
I-3140,D-8536,8661,2025-02-09
I-3141,D-6293,6450,2025-02-11
I-3142,D-1482,2074,2025-01-22
I-3143,D-449,5928,2025-01-23
I-3144,D-7896,6349,2025-02-05
I-3145,D-6217,3733,2025-02-08
I-3146,D-7573,4286,2025-02-11
I-3147,D-2944,4216,2025-01-02
I-3148,D-8334,2568,2025-01-05
I-3149,D-1008,5274,2025-01-27
I-3150,D-5500,4520,2025-01-07
I-3151,D-803,455,2025-01-04
I-3152,D-4608,7151,2025-01-11
I-3153,D-9101,860,2025-02-09
I-3154,D-3753,4238,2025-01-10
I-3155,D-7407,3968,2025-02-02
I-3156,D-1141,7843,2025-01-28
I-3157,D-1150,8802,2025-02-18
I-3158,D-2395,2449,2025-01-03
I-3159,D-9723,2657,2025-01-24
I-3160,D-541,1790,2025-01-07
I-3161,D-6153,7385,2025-01-20
I-3162,D-3873,1501,2025-01-08
I-3163,D-2027,7814,2025-02-08
I-3164,D-4353,2694,2025-02-09
I-3165,D-7525,1962,2025-02-07
I-3166,D-9278,9752,2025-01-28
I-3167,D-1107,3160,2025-01-02
I-3168,D-5067,883,2025-02-03
I-3169,D-3774,5950,2025-01-15
I-3170,D-9486,9479,2025-01-16
I-3171,D-4292,198,2025-01-22
I-3172,D-2352,6684,2025-01-07
I-3173,D-5462,7323,2025-01-10
I-3174,D-7923,5808,2025-01-08
I-3175,D-8133,9371,2025-01-28
I-3176,D-5732,2360,2025-02-05
I-3177,D-1415,5676,2025-01-16
I-3178,D-3562,6480,2025-01-19
I-3179,D-8521,7151,2025-01-22
I-3180,D-2918,7242,2025-01-23
I-3181,D-4708,3432,2025-01-21
I-3182,D-4695,4774,2025-01-15
I-3183,D-4931,9522,2025-02-18
I-3184,D-2643,294,2025-01-25
I-3185,D-3831,9912,2025-01-16
I-3186,D-4108,857,2025-02-07
I-3187,D-5313,357,2025-01-28
I-3188,D-4289,4597,2025-01-09
I-3189,D-6681,7299,2025-02-08
I-3190,D-2680,8158,2025-01-08
I-3191,D-6808,9702,2025-02-16
I-3192,D-6678,4806,2025-02-04
I-3193,D-6083,1075,2025-02-04
I-3194,D-7684,6514,2025-01-30
I-3195,D-5187,9750,2025-02-14
I-3196,D-4663,6335,2025-02-18
I-3197,D-186,7945,2025-01-21
I-3198,D-1495,6803,2025-02-01
I-3199,D-7613,7482,2025-01-27
I-3200,D-2716,8859,2025-01-15
I-3201,D-719,2023,2025-02-18
I-3202,D-9951,7817,2025-02-05
I-3203,D-5065,7105,2025-01-22
I-3204,D-4669,7527,2025-02-17
I-3205,D-74,4198,2025-01-20
I-3206,D-3855,9998,2025-01-22
I-3207,D-787,9979,2025-01-10
I-3208,D-2449,7449,2025-01-21
I-3209,D-360,7005,2025-01-14
I-3210,D-5281,7238,2025-02-16
I-3211,D-5809,7805,2025-01-07
I-3212,D-9867,7122,2025-01-19
I-3213,D-4658,8332,2025-01-17
I-3214,D-2254,1763,2025-01-10
I-3215,D-1802,5088,2025-01-27
I-3216,D-5104,3178,2025-02-05
I-3217,D-1735,6498,2025-01-10
I-3218,D-174,7463,2025-01-29
I-3219,D-6798,4014,2025-02-18
I-3220,D-7710,7114,2025-01-01
I-3221,D-9508,4069,2025-02-05
I-3222,D-4220,3227,2025-02-06
I-3223,D-3711,3794,2025-02-12
I-3224,D-3138,3935,2025-02-06
I-3225,D-2213,4742,2025-02-03
I-3226,D-945,1314,2025-02-02
I-3227,D-3644,8901,2025-02-13
I-3228,D-2003,9269,2025-01-08
I-3229,D-153,3076,2025-01-09
I-3230,D-263,440,2025-01-13
I-3231,D-6433,9995,2025-01-28
I-3232,D-5364,1250,2025-01-11
I-3233,D-2531,4888,2025-01-03
I-3234,D-3156,4871,2025-02-16
I-3235,D-2497,8995,2025-01-18
I-3236,D-1067,9921,2025-02-05
I-3237,D-1570,6382,2025-01-19
I-3238,D-3755,6168,2025-01-10
I-3239,D-2665,9616,2025-02-04
I-3240,D-4047,8660,2025-02-12
I-3241,D-232,8002,2025-01-11
I-3242,D-4664,1914,2025-01-16
I-3243,D-2725,1584,2025-01-10
I-3244,D-5015,8378,2025-02-17
I-3245,D-5050,4921,2025-02-11
I-3246,D-1161,942,2025-01-03
I-3247,D-4567,63,2025-01-04
I-3248,D-9390,421,2025-02-10
I-3249,D-1681,2113,2025-01-07
I-3250,D-7420,7301,2025-01-11
I-3251,D-1829,5224,2025-01-24
I-3252,D-8127,5090,2025-01-15
I-3253,D-9536,1673,2025-01-23
I-3254,D-3046,8938,2025-02-08
I-3255,D-3323,8157,2025-02-15
I-3256,D-3946,3611,2025-01-08
I-3257,D-9760,607,2025-01-28
I-3258,D-3707,8807,2025-02-18
I-3259,D-9603,5506,2025-01-08
I-3260,D-2154,6111,2025-02-07
I-3261,D-6074,9204,2025-02-14
I-3262,D-3294,4250,2025-01-28
I-3263,D-6042,7022,2025-02-11
I-3264,D-8998,5956,2025-01-16
I-3265,D-1724,2801,2025-01-23
I-3266,D-6444,8526,2025-01-29
I-3267,D-1598,6366,2025-02-06
I-3268,D-9646,5980,2025-02-07
I-3269,D-2744,1768,2025-01-17
I-3270,D-260,5432,2025-01-17
I-3271,D-3159,9260,2025-01-08
I-3272,D-6866,4745,2025-02-03
I-3273,D-5909,2035,2025-01-16
I-3274,D-9138,9389,2025-01-23
I-3275,D-4489,5175,2025-01-22
I-3276,D-1874,5526,2025-02-11
I-3277,D-924,1120,2025-01-19
I-3278,D-7520,6020,2025-02-06
I-3279,D-5848,1668,2025-02-12
I-3280,D-2138,7649,2025-01-07
I-3281,D-8552,2231,2025-01-27
I-3282,D-1361,50,2025-01-08
I-3283,D-1075,1366,2025-01-25
I-3284,D-7055,3363,2025-01-09
I-3285,D-2411,5361,2025-02-14
I-3286,D-6618,3920,2025-01-30
I-3287,D-1860,832,2025-01-28
I-3288,D-1817,9072,2025-01-21
I-3289,D-7899,1038,2025-01-24
I-3290,D-1413,7371,2025-02-15
I-3291,D-3608,1608,2025-01-30
I-3292,D-2295,4112,2025-01-04
I-3293,D-2691,1732,2025-02-02
I-3294,D-3184,4023,2025-01-02
I-3295,D-3306,229,2025-02-06
I-3296,D-1309,9385,2025-01-06
I-3297,D-6982,4652,2025-01-21
I-3298,D-8238,7034,2025-02-04
I-3299,D-8905,2762,2025-01-27
I-3300,D-8552,6688,2025-01-05
I-3301,D-6014,9962,2025-01-12
I-3302,D-1964,7037,2025-02-01
I-3303,D-1984,2659,2025-02-01
I-3304,D-6577,380,2025-02-07
I-3305,D-3303,1975,2025-02-01
I-3306,D-2415,2219,2025-01-06
I-3307,D-7620,224,2025-01-13
I-3308,D-1628,2279,2025-01-16
I-3309,D-6011,8779,2025-01-05
I-3310,D-4965,2554,2025-02-03
I-3311,D-2215,5899,2025-01-25
I-3312,D-7819,484,2025-01-03
I-3313,D-6678,1911,2025-01-27
I-3314,D-5132,5608,2025-01-04
I-3315,D-1869,87,2025-02-16
I-3316,D-6420,5170,2025-02-05
I-3317,D-662,5582,2025-01-20
I-3318,D-3461,9940,2025-01-19
I-3319,D-5849,6290,2025-01-11
I-3320,D-449,9607,2025-01-28
I-3321,D-935,7430,2025-01-20
I-3322,D-8424,3430,2025-01-05
I-3323,D-6572,7807,2025-01-22
I-3324,D-9461,4877,2025-01-19
I-3325,D-7803,2384,2025-01-19
I-3326,D-5007,128,2025-01-02
I-3327,D-4878,6572,2025-02-04
I-3328,D-7133,7486,2025-01-02
I-3329,D-2230,3782,2025-01-18
I-3330,D-6078,5895,2025-01-29
I-3331,D-7128,1412,2025-01-11
I-3332,D-5347,2383,2025-02-04
I-3333,D-3136,7558,2025-01-30
I-3334,D-2191,6861,2025-02-12
I-3335,D-519,1463,2025-01-02
I-3336,D-3577,2945,2025-02-13
I-3337,D-8455,8317,2025-01-09
I-3338,D-4598,6860,2025-01-06
I-3339,D-3532,3855,2025-02-10
I-3340,D-5621,5341,2025-02-10
I-3341,D-4385,1129,2025-01-31
I-3342,D-319,6855,2025-01-11
I-3343,D-9259,1858,2025-01-01
I-3344,D-7226,4845,2025-01-15
I-3345,D-4465,912,2025-01-12
I-3346,D-3849,5880,2025-01-20
I-3347,D-4657,5825,2025-01-26
I-3348,D-4975,6768,2025-01-14
I-3349,D-1460,8492,2025-01-14
I-3350,D-7541,4748,2025-01-14
I-3351,D-8941,2840,2025-01-07
I-3352,D-8296,9322,2025-01-19
I-3353,D-237,6265,2025-02-12
I-3354,D-785,3073,2025-01-28
I-3355,D-7950,8536,2025-01-31
I-3356,D-1148,4002,2025-01-20
I-3357,D-9984,5289,2025-01-28
I-3358,D-3009,5783,2025-01-31
I-3359,D-1145,5983,2025-02-16
I-3360,D-363,6099,2025-01-09
I-3361,D-7396,5520,2025-01-23
I-3362,D-1677,4116,2025-01-23
I-3363,D-4139,6163,2025-01-23
I-3364,D-1250,5826,2025-02-12
I-3365,D-8897,3308,2025-02-10
I-3366,D-2452,9571,2025-02-11
I-3367,D-3389,6658,2025-01-24
I-3368,D-8745,9739,2025-01-18
I-3369,D-6785,7485,2025-02-08
I-3370,D-648,8192,2025-01-13
I-3371,D-4308,2695,2025-02-06
I-3372,D-2544,4132,2025-02-03
I-3373,D-931,2768,2025-01-29
I-3374,D-1141,6411,2025-02-14
I-3375,D-9357,4906,2025-02-16
I-3376,D-874,1378,2025-01-13
I-3377,D-375,8849,2025-01-10
I-3378,D-6811,1320,2025-01-06
I-3379,D-9983,8445,2025-02-13
I-3380,D-5299,3137,2025-02-12
I-3381,D-4953,4447,2025-01-11
I-3382,D-8099,7232,2025-01-15
I-3383,D-3853,677,2025-02-01
I-3384,D-9775,486,2025-02-11
I-3385,D-5020,2104,2025-01-04
I-3386,D-975,5371,2025-02-09
I-3387,D-6229,3246,2025-01-31
I-3388,D-1439,9666,2025-02-03
I-3389,D-7110,4219,2025-02-06
I-3390,D-4932,7106,2025-02-12
I-3391,D-8549,9131,2025-02-07
I-3392,D-1834,6108,2025-02-08
I-3393,D-8389,9395,2025-01-16
I-3394,D-8354,6957,2025-01-11
I-3395,D-9569,854,2025-01-30
I-3396,D-8216,8875,2025-01-09
I-3397,D-7499,5332,2025-02-08
I-3398,D-4482,3159,2025-01-28
I-3399,D-3690,8768,2025-01-14
I-3400,D-1691,7255,2025-01-13
I-3401,D-5124,7274,2025-02-01
I-3402,D-7724,2826,2025-01-01
I-3403,D-7448,2266,2025-01-06
I-3404,D-2611,5149,2025-02-18
I-3405,D-3326,2906,2025-01-17
I-3406,D-9054,8949,2025-01-14
I-3407,D-5879,8596,2025-02-14
I-3408,D-2292,4980,2025-01-14
I-3409,D-1354,522,2025-02-01
I-3410,D-3253,7840,2025-01-12
I-3411,D-2884,1050,2025-01-09
I-3412,D-9854,8288,2025-02-03
I-3413,D-1142,476,2025-01-09
I-3414,D-620,2090,2025-02-03
I-3415,D-6622,6243,2025-01-23
I-3416,D-6552,4220,2025-02-11
I-3417,D-9735,8467,2025-01-26
I-3418,D-4935,7893,2025-02-14
I-3419,D-7785,6398,2025-02-17
I-3420,D-5470,1648,2025-01-21
I-3421,D-4002,5738,2025-01-08
I-3422,D-7410,775,2025-01-23
I-3423,D-7716,7312,2025-02-05
I-3424,D-7720,2555,2025-01-10
I-3425,D-5688,6153,2025-01-22
I-3426,D-7483,8300,2025-01-19
I-3427,D-3122,8144,2025-02-11
I-3428,D-946,7896,2025-01-01
I-3429,D-5945,4901,2025-02-18
I-3430,D-9492,97,2025-01-19
I-3431,D-6342,4715,2025-01-13
I-3432,D-2311,3577,2025-02-02
I-3433,D-1234,9703,2025-01-18
I-3434,D-163,6971,2025-01-25
I-3435,D-4156,9226,2025-02-11
I-3436,D-7903,4571,2025-01-31
I-3437,D-7852,7615,2025-02-09
I-3438,D-1721,961,2025-01-15
I-3439,D-7028,3609,2025-02-14
I-3440,D-7969,1541,2025-02-05
I-3441,D-2738,1511,2025-01-06
I-3442,D-6704,8682,2025-02-02
I-3443,D-3776,1709,2025-01-26
I-3444,D-3964,3813,2025-01-18
I-3445,D-2255,209,2025-01-03
I-3446,D-4917,1776,2025-01-09
I-3447,D-8884,9069,2025-01-01
I-3448,D-2642,4544,2025-02-05
I-3449,D-7938,5819,2025-01-31
I-3450,D-2140,1202,2025-01-22
I-3451,D-1962,4536,2025-01-07
I-3452,D-571,3544,2025-01-11
I-3453,D-5471,152,2025-02-17
I-3454,D-8571,9627,2025-01-22
I-3455,D-6451,1162,2025-02-03
I-3456,D-8858,2769,2025-02-01
I-3457,D-3171,8730,2025-01-03
I-3458,D-802,6629,2025-01-19
I-3459,D-8204,2754,2025-02-02
I-3460,D-2098,8504,2025-02-05
I-3461,D-6473,7906,2025-02-01
I-3462,D-589,6441,2025-01-09
I-3463,D-1620,2011,2025-01-21
I-3464,D-5636,4226,2025-02-11
I-3465,D-5741,6072,2025-01-09
I-3466,D-5906,3797,2025-01-21
I-3467,D-556,5549,2025-01-21
I-3468,D-1455,9901,2025-01-06
I-3469,D-5952,837,2025-01-19
I-3470,D-5281,5952,2025-02-06
I-3471,D-3471,5542,2025-01-28
I-3472,D-8357,950,2025-02-04
I-3473,D-5134,4565,2025-02-06
I-3474,D-3405,2455,2025-02-04
I-3475,D-1824,4622,2025-02-09
I-3476,D-3141,6470,2025-02-03
I-3477,D-4968,1361,2025-01-26
I-3478,D-8366,8048,2025-01-26
I-3479,D-6177,9138,2025-01-22
I-3480,D-5033,8524,2025-01-05
I-3481,D-8063,2680,2025-02-13
I-3482,D-6208,6688,2025-02-12
I-3483,D-6644,6684,2025-02-03
I-3484,D-3994,672,2025-01-09
I-3485,D-4507,2913,2025-01-08
I-3486,D-2012,6420,2025-01-21
I-3487,D-7260,7645,2025-01-02
I-3488,D-3028,6524,2025-02-04
I-3489,D-1759,3719,2025-01-25
I-3490,D-9868,7036,2025-02-09
I-3491,D-1205,6690,2025-01-18
I-3492,D-5481,7630,2025-01-22
I-3493,D-8746,2605,2025-01-08
I-3494,D-7241,3328,2025-01-10
I-3495,D-9951,7893,2025-02-01
I-3496,D-2970,4348,2025-02-11
I-3497,D-96,7546,2025-01-11
I-3498,D-229,8531,2025-02-13
I-3499,D-9085,4551,2025-01-18
I-3500,D-7120,3192,2025-01-11
I-3501,D-8218,2350,2025-01-31
I-3502,D-7375,7764,2025-02-13
I-3503,D-2681,2373,2025-01-01
I-3504,D-6466,6552,2025-02-11
I-3505,D-4123,8219,2025-01-09
I-3506,D-2024,292,2025-01-16
I-3507,D-9845,1905,2025-01-04
I-3508,D-4268,6008,2025-02-04
I-3509,D-1973,8422,2025-01-26
I-3510,D-9485,9291,2025-02-09
I-3511,D-7537,99,2025-01-29
I-3512,D-5030,2773,2025-01-06
I-3513,D-3524,146,2025-01-14
I-3514,D-7148,1962,2025-01-13
I-3515,D-2864,3254,2025-01-11
I-3516,D-7414,6810,2025-01-04
I-3517,D-1374,5524,2025-01-05
I-3518,D-2474,4910,2025-02-09
I-3519,D-1173,8904,2025-01-01
I-3520,D-3902,8663,2025-02-17
I-3521,D-7747,3183,2025-01-25
I-3522,D-1676,5941,2025-01-29
I-3523,D-4889,9766,2025-01-03
I-3524,D-6114,1152,2025-02-09
I-3525,D-9819,5649,2025-01-12
I-3526,D-1448,9512,2025-01-15
I-3527,D-3286,6740,2025-02-02
I-3528,D-2331,4057,2025-01-16
I-3529,D-3029,784,2025-02-04
I-3530,D-7513,8669,2025-01-03
I-3531,D-9501,9633,2025-02-01
I-3532,D-8236,5418,2025-01-22
I-3533,D-5145,7218,2025-01-31
I-3534,D-9592,9109,2025-01-05
I-3535,D-4669,7647,2025-02-05
I-3536,D-1215,1126,2025-01-22
I-3537,D-6645,3527,2025-01-22
I-3538,D-6598,6027,2025-01-18
I-3539,D-1033,597,2025-02-01
I-3540,D-2783,5440,2025-02-07
I-3541,D-1105,5418,2025-01-01
I-3542,D-5445,2847,2025-01-04
I-3543,D-6722,298,2025-01-09
I-3544,D-9622,7952,2025-01-22
I-3545,D-1774,570,2025-01-19
I-3546,D-714,3368,2025-02-18
I-3547,D-9134,374,2025-01-24
I-3548,D-5487,425,2025-01-21
I-3549,D-1655,5777,2025-02-09
I-3550,D-1366,4633,2025-01-20
I-3551,D-7258,9018,2025-01-20
I-3552,D-6933,3524,2025-01-17
I-3553,D-6728,784,2025-02-10
I-3554,D-4598,4012,2025-02-15
I-3555,D-6589,895,2025-01-28
I-3556,D-7842,5489,2025-02-06
I-3557,D-1959,2367,2025-02-13
I-3558,D-1356,3128,2025-02-17
I-3559,D-9412,2607,2025-01-21
I-3560,D-6838,6343,2025-02-03
I-3561,D-1221,3344,2025-02-15
I-3562,D-4828,5922,2025-02-10
I-3563,D-634,6574,2025-02-01
I-3564,D-802,4832,2025-02-03
I-3565,D-4986,5022,2025-01-30
I-3566,D-5238,3954,2025-01-08
I-3567,D-6252,3195,2025-02-10
I-3568,D-8303,6648,2025-02-09
I-3569,D-1488,8068,2025-01-10
I-3570,D-5505,1881,2025-01-06
I-3571,D-7240,1056,2025-01-22
I-3572,D-4887,1751,2025-02-11
I-3573,D-3769,9955,2025-01-28
I-3574,D-6462,5739,2025-02-17
I-3575,D-7441,1330,2025-01-16
I-3576,D-1831,4895,2025-01-07
I-3577,D-5437,1280,2025-01-28
I-3578,D-2224,8998,2025-01-30
I-3579,D-8475,4633,2025-02-11
I-3580,D-3371,8607,2025-01-04
I-3581,D-2434,1529,2025-01-30
I-3582,D-6979,2591,2025-02-08
I-3583,D-4655,4531,2025-02-09
I-3584,D-2574,3909,2025-02-03
I-3585,D-7073,1340,2025-02-13
I-3586,D-2510,2217,2025-01-12
I-3587,D-2995,7439,2025-02-08
I-3588,D-6265,5394,2025-01-21
I-3589,D-6846,6032,2025-01-17
I-3590,D-4885,7500,2025-01-26
I-3591,D-66,6071,2025-02-02
I-3592,D-533,6587,2025-02-18
I-3593,D-9748,7245,2025-01-09
I-3594,D-1151,9603,2025-01-21
I-3595,D-4281,3997,2025-01-30
I-3596,D-1684,7281,2025-01-02
I-3597,D-7843,7961,2025-01-11
I-3598,D-6603,904,2025-02-07
I-3599,D-2868,6585,2025-02-05
I-3600,D-5711,6529,2025-02-05
I-3601,D-7099,7100,2025-02-06
I-3602,D-3162,1698,2025-02-08
I-3603,D-2547,2881,2025-01-17
I-3604,D-49,9054,2025-01-30
I-3605,D-1498,7322,2025-01-24
I-3606,D-9619,9422,2025-01-28
I-3607,D-287,9164,2025-01-17
I-3608,D-1117,7232,2025-02-06
I-3609,D-9492,9344,2025-02-04
I-3610,D-752,9850,2025-01-31
I-3611,D-9730,4334,2025-01-29
I-3612,D-4532,3261,2025-02-02
I-3613,D-5391,3623,2025-01-23
I-3614,D-9845,8866,2025-01-16
I-3615,D-6216,5962,2025-01-25
I-3616,D-8022,4251,2025-01-08
I-3617,D-6365,5903,2025-02-15
I-3618,D-5932,9481,2025-01-26
I-3619,D-9554,5381,2025-01-04
I-3620,D-2505,5403,2025-01-29
I-3621,D-6502,7670,2025-02-04
I-3622,D-6627,9814,2025-01-22
I-3623,D-8147,7014,2025-01-28
