Sale_ID,Drug_ID,Quantity_Sold,Revenue,Sale_Date,Region
S-3505,D-4597,15,4294.63,2025-01-14,Manchester
S-3506,D-3239,10,147.85,2022-09-15,Liverpool
S-3507,D-9480,63,3782.36,2023-01-19,London
S-3508,D-294,66,1420.42,2025-01-11,Liverpool
S-3509,D-3196,44,616.61,2020-03-28,Leeds
S-3510,D-165,15,4615.79,2022-12-28,Liverpool
S-3511,D-9876,24,2261.01,2024-10-29,Leeds
S-3512,D-2541,45,1178.23,2024-10-17,Liverpool
S-3513,D-429,78,839.94,2021-03-17,Liverpool
S-3514,D-853,92,3584.92,2024-10-15,Manchester
S-3515,D-5592,22,1908.83,2021-08-07,London
S-3516,D-6409,88,3502.33,2024-03-09,Liverpool
S-3517,D-2902,59,3994.27,2024-08-11,London
S-3518,D-6518,23,1425.77,2022-08-18,Leeds
S-3519,D-649,75,4506.52,2021-06-29,Leeds
S-3520,D-7904,10,3172.05,2024-03-03,Liverpool
S-3521,D-120,52,4873.91,2020-04-27,Birmingham
S-3522,D-2905,77,3689.96,2020-10-07,Leeds
S-3523,D-4662,38,630.8,2020-06-23,Leeds
S-3524,D-8069,18,3120.57,2021-12-23,Liverpool
S-3525,D-4677,98,2543.34,2025-02-12,Manchester
S-3526,D-8416,19,1888.4,2021-11-10,Leeds
S-3527,D-5348,17,4254.01,2020-03-02,Leeds
S-3528,D-7355,78,2873.86,2024-06-23,Leeds
S-3529,D-8576,19,1218.55,2024-01-25,Liverpool
S-3530,D-8754,45,3501.59,2020-01-03,Birmingham
S-3531,D-8678,32,3246.5,2022-10-27,Liverpool
S-3532,D-2815,70,752.55,2021-09-17,Leeds
S-3533,D-1035,33,4184.41,2021-02-09,London
S-3534,D-3786,10,2673.4,2022-11-24,Leeds
S-3535,D-2757,71,3147.49,2021-07-05,Manchester
S-3536,D-7567,57,801.93,2022-10-02,Leeds
S-3537,D-3743,43,2657.5,2020-07-04,Leeds
S-3538,D-8732,62,4424.48,2020-03-09,Birmingham
S-3539,D-1921,50,3532.71,2021-04-03,Leeds
S-3540,D-5410,12,2917.72,2024-12-27,London
S-3541,D-2853,63,2743.56,2021-03-16,London
S-3542,D-2502,52,1132.26,2020-12-10,London
S-3543,D-9766,48,2931.97,2024-06-23,Manchester
S-3544,D-3395,87,3182.46,2023-02-07,Leeds
S-3545,D-2834,63,2155.79,2020-08-13,Leeds
S-3546,D-2215,21,253.02,2023-03-06,Birmingham
S-3547,D-9420,21,4761.14,2023-05-14,Leeds
S-3548,D-7431,86,4169.37,2024-12-25,Manchester
S-3549,D-2862,34,2852.79,2020-11-09,Leeds
S-3550,D-5374,47,4562.17,2022-11-11,Manchester
S-3551,D-4194,67,4548.21,2022-07-26,Birmingham
S-3552,D-610,67,3865.06,2022-09-29,London
S-3553,D-1838,31,2759.93,2021-02-27,Leeds
S-3554,D-4862,56,4272.85,2021-05-04,Manchester
S-3555,D-9711,56,2936.12,2023-09-19,Manchester
S-3556,D-4077,2,4575.22,2024-02-22,Liverpool
S-3557,D-9023,64,3797.34,2022-09-12,Birmingham
S-3558,D-4846,75,2772.1,2021-06-25,Manchester
S-3559,D-8017,72,2450.41,2024-10-12,Manchester
S-3560,D-6027,28,2391.7,2023-01-13,Leeds
S-3561,D-4779,31,1961.13,2021-11-24,Liverpool
S-3562,D-3846,85,3100.4,2025-01-03,Leeds
S-3563,D-1398,37,2735.2,2021-06-28,Birmingham
S-3564,D-8289,7,2094.09,2023-03-21,Leeds
S-3565,D-8799,66,4379.21,2022-08-11,Liverpool
S-3566,D-6584,26,1356.36,2022-07-04,Manchester
S-3567,D-5101,94,4144.3,2021-01-30,Manchester
S-3568,D-5915,25,2974.36,2021-07-06,London
S-3569,D-9833,61,688.0,2020-01-06,London
S-3570,D-4396,66,1820.2,2024-11-14,Manchester
S-3571,D-7447,28,307.16,2023-05-01,London
S-3572,D-8947,51,1780.94,2024-10-29,Liverpool
S-3573,D-854,82,3377.62,2020-04-10,Birmingham
S-3574,D-941,15,2257.72,2021-07-19,Manchester
S-3575,D-7792,46,4862.21,2025-02-14,Manchester
S-3576,D-9405,82,1682.35,2022-09-15,Manchester
S-3577,D-2846,74,4450.54,2021-11-17,Manchester
S-3578,D-4418,24,1219.92,2024-10-23,Leeds
S-3579,D-7021,50,3709.06,2020-11-19,Liverpool
S-3580,D-3551,54,4960.26,2024-03-21,Leeds
S-3581,D-6551,67,3759.78,2021-03-12,London
S-3582,D-6736,52,2674.6,2022-10-25,London
S-3583,D-9809,49,764.3,2020-08-29,Leeds
S-3584,D-8573,83,2565.49,2022-01-09,Liverpool
S-3585,D-3968,67,959.53,2022-12-13,Liverpool
S-3586,D-7833,4,1198.84,2022-09-19,Birmingham
S-3587,D-5741,70,743.0,2021-06-05,London
S-3588,D-5890,3,3239.19,2020-10-02,London
S-3589,D-5989,62,2429.43,2022-11-09,Birmingham
S-3590,D-280,76,4883.05,2023-10-19,London
S-3591,D-4590,48,4031.98,2020-02-05,Liverpool
S-3592,D-5509,54,2475.49,2022-04-03,Birmingham
S-3593,D-8916,43,4540.99,2021-10-13,Birmingham
S-3594,D-3998,31,1924.43,2022-02-14,Liverpool
S-3595,D-8842,7,661.73,2020-07-29,Birmingham
S-3596,D-8075,4,1784.83,2022-12-24,Leeds
S-3597,D-5913,7,4768.23,2022-03-08,Manchester
S-3598,D-634,24,2487.05,2020-12-01,Manchester
S-3599,D-224,19,4802.49,2020-01-04,Leeds
S-3600,D-8189,63,4858.62,2020-05-29,Liverpool
S-3601,D-7615,47,4464.36,2023-04-14,Birmingham
S-3602,D-514,2,821.23,2023-09-23,Leeds
S-3603,D-9521,79,438.3,2023-07-27,Liverpool
S-3604,D-889,26,690.76,2021-05-31,Leeds
S-3605,D-3085,89,1405.39,2023-07-10,Manchester
S-3606,D-1894,53,1507.21,2024-03-11,Liverpool
S-3607,D-7272,85,3668.36,2023-03-22,Leeds
S-3608,D-2373,3,1980.17,2022-12-27,London
S-3609,D-1557,36,4331.88,2024-08-23,London
S-3610,D-1275,61,2756.48,2023-03-12,Leeds
S-3611,D-3720,1,2147.95,2020-11-11,London
S-3612,D-5941,80,2251.72,2024-01-29,London
S-3613,D-9627,20,1890.42,2024-11-30,Birmingham
S-3614,D-8198,72,2955.4,2021-12-01,Liverpool
S-3615,D-39,5,746.08,2021-05-20,London
S-3616,D-4633,31,2259.68,2023-11-03,Manchester
S-3617,D-3162,29,637.04,2020-08-17,Manchester
S-3618,D-3433,58,2901.98,2020-04-13,Manchester
S-3619,D-3875,12,3532.0,2022-07-05,Liverpool
S-3620,D-1803,34,2096.22,2020-03-03,London
S-3621,D-6141,19,1827.44,2022-09-17,London
S-3622,D-6892,88,3542.03,2022-03-22,Leeds
S-3623,D-9514,15,1575.91,2020-11-21,Leeds
S-3624,D-6890,28,2030.95,2020-08-18,Leeds
S-3625,D-4336,61,3680.77,2022-11-27,Birmingham
S-3626,D-302,37,3228.24,2021-06-12,Manchester
S-3627,D-1893,58,2257.8,2023-03-12,Leeds
S-3628,D-799,23,4493.32,2021-05-14,London
S-3629,D-1367,64,3783.98,2020-08-21,Manchester
S-3630,D-5119,73,3107.4,2024-08-26,Birmingham
S-3631,D-6648,30,3982.73,2020-10-16,Leeds
S-3632,D-508,75,1238.11,2022-11-15,Liverpool
S-3633,D-1485,23,3484.27,2025-01-19,Manchester
S-3634,D-3276,81,2716.45,2024-02-08,London
S-3635,D-3421,19,2239.6,2020-04-06,London
S-3636,D-5356,88,3165.97,2023-09-02,Birmingham
S-3637,D-3041,53,2569.43,2021-05-27,Manchester
S-3638,D-117,93,559.86,2023-09-11,Leeds
S-3639,D-7124,91,3505.67,2021-05-03,Leeds
S-3640,D-2726,65,3807.53,2020-06-15,Leeds
S-3641,D-2854,80,2062.7,2020-11-10,Leeds
S-3642,D-6279,36,875.61,2022-10-25,Manchester
S-3643,D-894,74,716.55,2021-09-30,London
S-3644,D-9291,42,557.47,2021-08-13,Manchester
S-3645,D-3393,34,2537.77,2023-06-25,Leeds
S-3646,D-1266,21,3784.21,2024-09-17,London
S-3647,D-6353,64,2008.99,2024-08-05,Birmingham
S-3648,D-4528,54,195.27,2022-04-04,Birmingham
S-3649,D-2138,95,1283.02,2022-05-24,Manchester
S-3650,D-6330,17,4152.17,2022-07-12,Leeds
S-3651,D-6531,79,109.91,2022-01-08,Manchester
S-3652,D-3715,32,4606.35,2020-10-25,Manchester
S-3653,D-3787,94,2764.23,2020-06-03,Liverpool
S-3654,D-1917,94,415.41,2023-05-05,London
S-3655,D-6212,98,3932.27,2024-11-11,Liverpool
S-3656,D-1549,32,214.35,2024-09-03,London
S-3657,D-4798,51,2462.46,2024-03-05,London
S-3658,D-860,94,3544.26,2021-04-22,London
S-3659,D-9007,74,2748.1,2020-06-18,Leeds
S-3660,D-2559,66,4866.23,2023-01-26,Liverpool
S-3661,D-3118,28,672.87,2020-01-12,Manchester
S-3662,D-1727,19,4197.89,2023-08-21,Leeds
S-3663,D-128,97,4175.67,2020-09-29,Leeds
S-3664,D-1046,40,866.74,2022-07-04,Manchester
S-3665,D-7789,4,2102.24,2025-02-07,Leeds
S-3666,D-1405,87,2435.34,2024-02-01,Manchester
S-3667,D-7355,61,1325.7,2021-09-12,London
S-3668,D-1984,23,2975.49,2020-10-28,Manchester
S-3669,D-9865,66,2474.87,2020-03-20,London
S-3670,D-9537,11,3751.03,2021-10-04,London
S-3671,D-4835,79,1118.1,2021-06-14,London
S-3672,D-5185,45,998.77,2022-06-25,Birmingham
S-3673,D-7621,79,1656.81,2020-09-11,London
S-3674,D-4097,65,3692.34,2024-01-11,London
S-3675,D-757,14,533.44,2020-12-24,Liverpool
S-3676,D-5480,81,1074.44,2022-08-16,London
S-3677,D-1805,86,3162.43,2023-05-19,Leeds
S-3678,D-9892,54,835.43,2024-01-03,Liverpool
S-3679,D-9383,10,2426.23,2024-02-28,Leeds
S-3680,D-5931,86,4383.41,2022-04-03,Birmingham
S-3681,D-473,65,3277.47,2020-10-10,Leeds
S-3682,D-9079,4,4380.84,2024-08-17,Liverpool
S-3683,D-1206,76,1398.94,2023-04-19,London
S-3684,D-9798,65,3498.52,2021-07-28,Birmingham
S-3685,D-191,97,3659.71,2023-02-26,Manchester
S-3686,D-94,4,1489.61,2023-03-31,London
S-3687,D-5452,77,1487.67,2023-02-21,Leeds
S-3688,D-6768,69,2462.85,2021-08-02,Liverpool
S-3689,D-7225,72,885.49,2023-10-16,Liverpool
S-3690,D-3814,93,2641.6,2020-05-18,Liverpool
S-3691,D-5868,8,2522.01,2022-03-29,Liverpool
S-3692,D-2578,34,3038.55,2023-09-28,Manchester
S-3693,D-6836,3,956.0,2023-12-15,London
S-3694,D-3701,80,1485.18,2022-03-29,London
S-3695,D-5977,27,2246.09,2021-12-03,London
S-3696,D-9800,30,3416.23,2022-04-14,Leeds
S-3697,D-6048,51,3461.61,2024-10-19,Birmingham
S-3698,D-1426,93,4618.72,2020-07-10,Birmingham
S-3699,D-7731,23,471.53,2021-04-14,Manchester
S-3700,D-7082,57,1627.87,2020-10-27,London
S-3701,D-3910,19,2099.38,2020-09-23,Leeds
S-3702,D-5923,35,2020.49,2022-12-04,Birmingham
S-3703,D-2984,100,1998.68,2024-08-09,Manchester
S-3704,D-4322,39,2885.41,2023-07-10,Manchester
S-3705,D-1793,43,2931.5,2025-01-06,Manchester
S-3706,D-3930,17,1378.16,2021-12-07,Liverpool
S-3707,D-461,24,4349.79,2024-09-15,Birmingham
S-3708,D-2459,62,3437.07,2020-07-08,Manchester
S-3709,D-3043,47,1942.01,2023-04-17,Manchester
S-3710,D-8639,78,1171.63,2024-06-11,Liverpool
S-3711,D-6167,34,2202.45,2023-07-24,London
S-3712,D-7847,18,4870.94,2024-07-21,Birmingham
S-3713,D-1603,50,4356.0,2024-01-15,Liverpool
S-3714,D-891,63,1036.25,2024-11-14,Manchester
S-3715,D-6503,30,1941.59,2022-01-02,Birmingham
S-3716,D-6787,18,4128.73,2024-01-19,London
S-3717,D-5350,89,741.47,2022-07-17,Liverpool
S-3718,D-6938,91,4885.89,2020-09-02,Liverpool
S-3719,D-356,91,3064.85,2023-05-11,Manchester
S-3720,D-2762,91,4498.99,2020-04-17,Manchester
S-3721,D-4831,62,4765.22,2024-04-08,Manchester
S-3722,D-9522,23,4568.68,2024-11-09,Manchester
S-3723,D-2747,24,2768.57,2024-05-24,Liverpool
S-3724,D-3167,19,2637.17,2024-11-10,Birmingham
S-3725,D-6002,14,3880.04,2021-04-03,London
S-3726,D-7304,41,2862.24,2021-01-08,Leeds
S-3727,D-7214,45,3040.53,2023-10-27,Birmingham
S-3728,D-7272,31,966.26,2021-06-21,Birmingham
S-3729,D-4712,19,4915.54,2021-06-03,Birmingham
S-3730,D-1330,41,963.28,2021-10-20,Leeds
S-3731,D-4932,7,504.05,2021-08-21,Manchester
S-3732,D-9503,100,890.64,2021-01-27,London
S-3733,D-719,13,2088.64,2020-05-12,Liverpool
S-3734,D-6017,51,1648.73,2023-08-08,Birmingham
S-3735,D-7714,80,4580.78,2020-08-31,Leeds
S-3736,D-1401,75,3601.87,2023-09-14,Manchester
S-3737,D-8166,25,2821.36,2021-09-19,Liverpool
S-3738,D-5524,100,1890.17,2021-04-04,London
S-3739,D-3140,24,2443.45,2025-01-22,London
S-3740,D-2477,73,264.65,2022-03-12,Liverpool
S-3741,D-2106,57,4804.31,2022-09-20,London
S-3742,D-8127,33,2004.99,2020-07-27,Liverpool
S-3743,D-8081,47,935.3,2020-09-27,Leeds
S-3744,D-5700,13,1690.7,2023-04-20,Liverpool
S-3745,D-2675,11,4203.38,2024-09-24,Liverpool
S-3746,D-6452,91,600.62,2023-05-19,Manchester
S-3747,D-2000,86,1078.91,2024-09-11,London
S-3748,D-5176,51,1652.91,2022-10-10,Liverpool
S-3749,D-8634,44,739.61,2022-05-08,Manchester
S-3750,D-7612,90,4841.34,2024-06-02,Liverpool
S-3751,D-8563,100,2586.68,2023-11-24,Manchester
S-3752,D-8587,9,1511.85,2020-02-08,Manchester
S-3753,D-9745,55,1226.11,2024-12-30,Birmingham
S-3754,D-1890,1,3395.0,2024-06-11,Liverpool
S-3755,D-6571,70,4007.97,2023-07-27,Birmingham
S-3756,D-9075,52,999.63,2020-12-15,Leeds
S-3757,D-4085,23,4572.82,2023-07-11,Birmingham
S-3758,D-1617,100,1345.29,2021-04-09,Leeds
S-3759,D-7821,38,3647.25,2021-04-05,Manchester
S-3760,D-1735,76,586.62,2024-10-26,Liverpool
S-3761,D-5198,42,922.11,2024-12-31,Manchester
S-3762,D-1857,14,4440.17,2024-12-15,Leeds
S-3763,D-1534,29,749.96,2020-11-07,London
S-3764,D-1093,26,311.33,2020-11-24,Liverpool
S-3765,D-4229,75,1303.29,2024-10-14,London
S-3766,D-2663,55,328.18,2020-11-09,London
S-3767,D-4311,55,4903.26,2022-06-07,Manchester
S-3768,D-1901,93,2750.19,2024-07-22,Leeds
S-3769,D-2576,1,2551.63,2022-12-04,Leeds
S-3770,D-4797,95,3283.69,2023-06-30,Leeds
S-3771,D-8205,44,852.06,2022-03-31,Leeds
S-3772,D-5108,60,2459.22,2023-04-05,London
S-3773,D-5969,42,3127.24,2024-02-17,London
S-3774,D-5003,20,3326.74,2024-11-12,Manchester
S-3775,D-6824,83,2212.12,2024-01-09,Leeds
S-3776,D-7203,74,4013.36,2020-04-26,Birmingham
S-3777,D-3553,52,2385.8,2021-06-19,Liverpool
S-3778,D-1219,51,1110.52,2022-05-05,Leeds
S-3779,D-3341,96,1044.46,2023-06-05,Leeds
S-3780,D-7270,40,577.86,2021-03-22,Manchester
S-3781,D-1219,62,930.5,2023-06-02,Manchester
S-3782,D-7700,9,3754.12,2020-04-30,Manchester
S-3783,D-4321,88,346.0,2023-05-14,Manchester
S-3784,D-1515,12,3086.06,2022-10-26,Birmingham
S-3785,D-9395,66,4390.21,2022-01-08,Leeds
S-3786,D-9,11,2430.31,2020-06-02,Liverpool
S-3787,D-6716,28,493.82,2024-01-16,Manchester
S-3788,D-6592,18,2485.61,2022-04-14,Manchester
S-3789,D-9784,85,4444.03,2023-03-03,Birmingham
S-3790,D-5263,1,3442.88,2020-03-03,Manchester
S-3791,D-5084,59,4733.97,2022-11-15,Manchester
S-3792,D-5202,20,1363.56,2022-07-30,Manchester
S-3793,D-877,25,650.43,2022-08-24,Birmingham
S-3794,D-8893,95,3710.21,2022-05-21,Manchester
S-3795,D-5766,74,598.37,2024-03-07,Manchester
S-3796,D-7793,16,3017.76,2020-11-01,Liverpool
S-3797,D-81,75,1965.89,2021-12-09,Birmingham
S-3798,D-3147,91,2860.47,2021-02-21,London
S-3799,D-4165,12,4304.87,2022-07-22,London
S-3800,D-122,69,4855.69,2023-10-08,London
S-3801,D-2003,34,2827.4,2022-09-23,Birmingham
S-3802,D-1488,52,4084.45,2022-04-17,Birmingham
S-3803,D-8077,43,434.59,2023-07-18,Manchester
S-3804,D-6608,47,851.48,2020-10-04,Manchester
S-3805,D-1464,7,2592.88,2021-08-06,London
S-3806,D-7562,100,4906.34,2023-10-04,Birmingham
S-3807,D-474,53,4960.27,2021-10-18,Liverpool
S-3808,D-6340,28,3771.63,2023-06-19,Liverpool
S-3809,D-1709,56,1816.35,2024-02-14,Birmingham
S-3810,D-3380,75,3967.82,2024-05-23,Liverpool
S-3811,D-603,89,1746.29,2023-03-07,Liverpool
S-3812,D-1858,86,4542.36,2020-06-23,Liverpool
S-3813,D-1697,66,1385.63,2024-05-19,London
S-3814,D-2060,44,1928.73,2021-05-08,Liverpool
S-3815,D-7405,9,2075.4,2020-07-22,London
S-3816,D-3494,49,1521.15,2022-08-24,Manchester
S-3817,D-8721,59,3448.62,2024-04-23,Birmingham
S-3818,D-3632,95,3205.74,2023-06-07,London
S-3819,D-1483,54,4575.48,2021-02-25,Liverpool
S-3820,D-8559,84,4252.64,2024-06-16,Birmingham
S-3821,D-1440,47,3500.65,2024-11-01,Manchester
S-3822,D-7456,46,367.09,2020-03-30,Birmingham
S-3823,D-2660,80,4407.46,2021-06-23,Manchester
S-3824,D-486,80,330.34,2021-08-21,London
S-3825,D-4005,97,2362.81,2021-09-15,London
S-3826,D-5209,75,4336.34,2020-06-28,Leeds
S-3827,D-7703,10,2789.11,2022-02-14,Birmingham
S-3828,D-9620,77,3568.38,2020-04-12,Manchester
S-3829,D-6238,49,4875.58,2023-11-19,Leeds
S-3830,D-5860,53,3124.26,2020-06-06,Leeds
S-3831,D-6913,75,906.5,2023-01-24,Leeds
S-3832,D-4253,57,4332.29,2021-09-10,Leeds
S-3833,D-201,52,4455.11,2022-05-01,Manchester
S-3834,D-503,8,2415.72,2023-02-18,Leeds
S-3835,D-1043,95,3670.38,2023-12-13,London
S-3836,D-9335,24,3563.51,2024-04-18,Manchester
S-3837,D-1046,18,331.84,2023-05-18,London
S-3838,D-5197,26,4555.24,2021-01-19,Liverpool
S-3839,D-4764,49,1748.0,2020-04-04,Leeds
S-3840,D-2128,36,1317.63,2022-01-21,Liverpool
S-3841,D-6535,40,3617.57,2023-03-03,Birmingham
S-3842,D-938,74,676.48,2024-02-27,Liverpool
S-3843,D-7172,91,866.88,2025-01-19,Liverpool
S-3844,D-9060,74,3849.92,2023-10-17,Leeds
S-3845,D-2434,45,4797.97,2021-07-05,London
S-3846,D-4767,88,926.84,2024-01-14,Manchester
S-3847,D-1231,14,1418.48,2024-12-28,Liverpool
S-3848,D-2015,38,1498.68,2024-09-08,Leeds
S-3849,D-6901,31,3917.09,2022-12-22,Liverpool
S-3850,D-4591,58,4064.8,2022-12-05,Birmingham
S-3851,D-3372,86,4653.4,2021-05-23,Leeds
S-3852,D-4444,1,3163.46,2022-03-14,Birmingham
S-3853,D-2827,95,1311.64,2020-10-07,London
S-3854,D-4964,35,165.46,2022-06-04,London
S-3855,D-1143,26,2925.2,2020-03-26,Liverpool
S-3856,D-2001,88,2774.72,2023-04-16,Liverpool
S-3857,D-4153,33,1718.42,2020-06-03,Liverpool
S-3858,D-7751,20,3929.9,2021-05-21,London
S-3859,D-5196,38,2400.13,2024-11-12,Manchester
S-3860,D-4779,78,2257.51,2021-10-27,Birmingham
S-3861,D-6485,14,1264.82,2021-11-18,Liverpool
S-3862,D-7152,54,1938.3,2021-11-30,Liverpool
S-3863,D-2368,20,3368.14,2021-10-04,Leeds
S-3864,D-4502,56,2648.79,2022-04-16,Birmingham
S-3865,D-8654,26,2861.33,2023-06-26,Leeds
S-3866,D-2390,16,4803.06,2024-05-13,Liverpool
S-3867,D-2080,64,1664.77,2020-03-03,Liverpool
S-3868,D-3750,60,494.41,2020-01-28,Liverpool
S-3869,D-1024,61,1087.65,2024-01-12,Birmingham
S-3870,D-6971,98,121.93,2021-02-15,Liverpool
S-3871,D-4815,35,2188.44,2021-06-22,Leeds
S-3872,D-2070,91,2081.27,2025-02-10,Manchester
S-3873,D-1201,35,2465.88,2020-01-27,Liverpool
S-3874,D-1299,19,4618.09,2021-11-26,Birmingham
S-3875,D-6926,24,163.81,2022-02-23,Leeds
S-3876,D-8376,19,3503.21,2022-08-07,London
S-3877,D-4288,13,4196.64,2022-05-05,Manchester
S-3878,D-6560,24,4800.82,2023-08-09,Leeds
S-3879,D-899,88,2349.03,2023-03-15,Manchester
S-3880,D-3676,39,2387.05,2022-12-19,Liverpool
S-3881,D-8496,17,767.51,2023-11-27,Liverpool
S-3882,D-9792,83,3124.65,2022-02-21,Birmingham
S-3883,D-5697,14,3647.55,2021-11-08,Liverpool
S-3884,D-1603,92,2547.71,2023-12-20,Leeds
S-3885,D-5537,76,1443.69,2022-07-27,Birmingham
S-3886,D-2439,62,173.58,2024-06-05,Leeds
S-3887,D-3901,25,2059.83,2023-05-18,Manchester
S-3888,D-4573,66,1499.98,2024-12-20,Birmingham
S-3889,D-6924,12,3372.41,2020-11-13,Birmingham
S-3890,D-6405,86,1843.59,2020-01-23,Birmingham
S-3891,D-5220,94,1329.1,2024-05-08,Liverpool
S-3892,D-2407,88,3426.27,2023-03-08,Liverpool
S-3893,D-1059,74,993.3,2024-10-10,Manchester
S-3894,D-8115,4,491.21,2025-01-18,Birmingham
S-3895,D-4697,30,4725.36,2022-05-28,Birmingham
S-3896,D-6959,33,1874.13,2022-07-16,Liverpool
S-3897,D-4213,57,1731.08,2020-12-01,Leeds
S-3898,D-5321,27,3359.94,2024-02-05,Manchester
S-3899,D-3086,14,1692.0,2020-07-17,London
S-3900,D-3828,59,2660.68,2022-11-10,London
S-3901,D-1615,42,2845.98,2022-05-09,London
S-3902,D-7097,13,447.61,2022-10-07,Manchester
S-3903,D-4430,5,3232.11,2022-05-10,Liverpool
S-3904,D-9511,85,2896.1,2022-03-22,Liverpool
S-3905,D-5153,23,4058.59,2022-07-17,Leeds
S-3906,D-157,76,2734.94,2021-08-08,Manchester
S-3907,D-7048,47,4201.65,2021-04-10,Birmingham
S-3908,D-553,70,3594.29,2024-05-26,Manchester
S-3909,D-5302,31,266.33,2022-01-16,Leeds
S-3910,D-4719,94,755.45,2020-06-25,London
S-3911,D-1695,72,4203.29,2025-02-07,Manchester
S-3912,D-1575,42,1247.09,2023-06-09,Liverpool
S-3913,D-3493,2,1846.9,2022-09-19,Manchester
S-3914,D-7796,65,413.8,2021-03-10,Birmingham
S-3915,D-1708,95,3349.55,2020-03-20,Manchester
S-3916,D-3667,27,3889.03,2024-03-25,London
S-3917,D-4762,31,4402.92,2022-07-07,Birmingham
S-3918,D-6968,22,4960.5,2022-03-17,Liverpool
S-3919,D-3967,61,3210.23,2023-07-24,Birmingham
S-3920,D-1724,13,1027.98,2023-06-11,Manchester
S-3921,D-195,4,3146.07,2023-04-21,Birmingham
S-3922,D-8133,39,4635.5,2020-04-19,Manchester
S-3923,D-8902,41,3702.81,2024-12-16,London
S-3924,D-9808,27,1815.58,2024-11-12,Liverpool
S-3925,D-746,95,1340.61,2021-08-13,London
S-3926,D-7923,42,4821.59,2022-12-02,Birmingham
S-3927,D-8775,12,2425.41,2021-11-21,Liverpool
S-3928,D-7017,28,3339.46,2024-07-19,Manchester
S-3929,D-9448,41,3990.54,2024-01-18,Liverpool
S-3930,D-5264,84,1388.01,2023-01-18,Liverpool
S-3931,D-7420,55,1752.68,2024-04-25,Liverpool
S-3932,D-6157,94,3520.22,2022-07-21,Leeds
S-3933,D-877,26,2485.96,2021-06-12,Leeds
S-3934,D-1827,87,3070.54,2024-09-30,Manchester
S-3935,D-9133,91,493.89,2021-07-16,London
S-3936,D-8633,38,886.45,2022-07-01,London
S-3937,D-3727,29,4653.43,2020-10-30,Manchester
S-3938,D-225,9,420.61,2024-01-02,London
S-3939,D-4494,90,4845.3,2021-02-01,Manchester
S-3940,D-1745,57,2751.48,2022-03-14,London
S-3941,D-5288,10,4137.23,2024-10-02,Birmingham
S-3942,D-4560,78,1700.36,2021-07-22,Manchester
S-3943,D-4645,87,1084.81,2022-11-08,Manchester
S-3944,D-8003,81,3260.55,2020-10-04,London
S-3945,D-5021,9,3801.95,2021-11-21,Liverpool
S-3946,D-8165,49,1329.65,2023-01-08,Liverpool
S-3947,D-3940,30,3442.64,2021-11-24,Leeds
S-3948,D-3902,26,4869.97,2022-08-12,London
S-3949,D-4383,98,609.54,2023-07-30,London
S-3950,D-3652,45,979.78,2022-10-26,London
S-3951,D-6081,34,1745.16,2023-02-28,Manchester
S-3952,D-9974,58,2685.08,2022-03-20,London
S-3953,D-7681,81,3586.18,2024-12-24,Birmingham
S-3954,D-4074,11,3066.5,2022-07-02,Manchester
S-3955,D-7079,90,1864.79,2023-12-11,Manchester
S-3956,D-9880,46,1741.55,2020-12-31,Manchester
S-3957,D-7829,34,4090.25,2024-01-01,Leeds
S-3958,D-565,28,1053.14,2020-06-15,Leeds
S-3959,D-1537,32,2416.45,2024-12-18,Birmingham
S-3960,D-6989,82,3045.26,2024-12-07,London
S-3961,D-8225,82,2436.65,2020-08-09,Leeds
S-3962,D-5903,65,2740.48,2024-01-07,Leeds
S-3963,D-2560,22,2606.23,2021-08-27,Birmingham
S-3964,D-5945,42,498.47,2024-04-03,Birmingham
S-3965,D-3956,39,3585.51,2021-01-07,Birmingham
S-3966,D-1254,14,2623.34,2023-03-31,London
S-3967,D-7925,63,311.42,2024-07-04,Liverpool
S-3968,D-5240,53,2082.84,2022-07-15,Manchester
S-3969,D-800,70,482.44,2023-07-07,Liverpool
S-3970,D-4164,74,2914.4,2020-06-16,London
S-3971,D-68,19,4792.46,2021-04-13,Leeds
S-3972,D-9233,89,4492.13,2021-03-02,London
S-3973,D-3511,87,2813.07,2021-09-14,London
S-3974,D-7763,19,1500.57,2022-11-30,Liverpool
S-3975,D-304,5,1583.45,2023-06-25,Manchester
S-3976,D-1354,51,2426.38,2024-11-04,London
S-3977,D-1894,70,3976.99,2023-11-22,Leeds
S-3978,D-8493,18,509.13,2021-03-20,Leeds
S-3979,D-5366,73,3238.2,2022-09-09,Birmingham
S-3980,D-6519,83,4971.17,2021-07-14,Birmingham
S-3981,D-9127,76,3847.08,2020-09-08,Birmingham
S-3982,D-9377,93,1537.53,2024-02-23,Leeds
S-3983,D-7335,33,2360.75,2022-10-30,London
S-3984,D-4402,44,4487.35,2021-07-03,Liverpool
S-3985,D-293,99,4625.97,2022-08-31,Liverpool
S-3986,D-5874,71,2364.53,2020-06-29,Liverpool
S-3987,D-2772,89,2044.45,2020-01-15,Liverpool
S-3988,D-9252,6,2652.49,2023-11-05,Birmingham
S-3989,D-349,23,3224.85,2022-04-29,Liverpool
S-3990,D-5367,66,1775.16,2021-10-12,Manchester
S-3991,D-5805,39,1762.51,2021-06-07,Leeds
S-3992,D-533,45,3635.98,2024-11-25,London
S-3993,D-9814,59,3382.22,2021-05-07,Liverpool
S-3994,D-5737,16,1629.1,2024-03-01,Birmingham
