Drug_ID,Category,Manufacturer,Dosage_mg,Price_per_Unit,Drug_Name
D-3240,Antiviral,AstraZeneca,490,60.69,Oseltamivir
D-3241,Antidepressant,Roche,137,271.41,Sertraline
D-3242,Painkiller,Pfizer,49,114.96,Paracetamol
D-3243,Diabetes,Moderna,325,72.79,Metformin
D-3244,Antibiotic,Merck,64,273.21,Ceftriaxone
D-3245,Antidepressant,Pfizer,462,149.95,Sertraline
D-3246,Painkiller,AstraZeneca,10,37.65,Codeine
D-3247,Cardiovascular,Novartis,446,16.67,Ramipril
D-3248,Antiviral,Roche,25,154.21,Oseltamivir
D-3249,Cardiovascular,AstraZeneca,327,58.03,Losartan
D-3250,Antidepressant,Moderna,35,215.42,Mirtazapine
D-3251,Cardiovascular,Roche,448,405.64,Amlodipine
D-3252,Painkiller,Pfizer,15,41.92,Aspirin
D-3253,Antibiotic,Novartis,494,12.66,Ceftriaxone
D-3254,Cardiovascular,Roche,150,429.79,Metoprolol
D-3255,Antidepressant,Roche,486,28.19,Sertraline
D-3256,Diabetes,AstraZeneca,10,54.96,Insulin
D-3257,Antidepressant,Novartis,165,456.24,Sertraline
D-3258,Antifungal,Novartis,237,191.64,Clotrimazole
D-3259,Cardiovascular,Novartis,205,361.25,Ramipril
D-3260,Diabetes,Novartis,383,383.01,Glipizide
D-3261,Painkiller,Novartis,300,358.58,Tramadol
D-3262,Painkiller,AstraZeneca,91,494.64,Aspirin
D-3263,Antifungal,Merck,59,350.65,Fluconazole
D-3264,Diabetes,Novartis,37,205.12,Glipizide
D-3265,Cardiovascular,AstraZeneca,198,398.12,Losartan
D-3266,Antiviral,AstraZeneca,120,119.39,Acyclovir
D-3267,Diabetes,Novartis,340,434.53,Glipizide
D-3268,Antiviral,Pfizer,107,309.16,Remdesivir
D-3269,Antifungal,Moderna,226,168.35,Ketoconazole
D-3270,Antidepressant,Novartis,389,158.38,Mirtazapine
D-3271,Antibiotic,Moderna,458,49.9,Azithromycin
D-3272,Antiviral,AstraZeneca,200,6.55,Acyclovir
D-3273,Cardiovascular,GSK,48,13.45,Metoprolol
D-3274,Antibiotic,Pfizer,153,63.65,Azithromycin
D-3275,Painkiller,AstraZeneca,223,381.72,Tramadol
D-3276,Painkiller,Pfizer,344,456.48,Codeine
D-3277,Antiviral,AstraZeneca,21,213.2,Remdesivir
D-3278,Antidepressant,Merck,162,385.51,Amitriptyline
D-3279,Painkiller,Roche,404,81.96,Codeine
D-3280,Antibiotic,Roche,27,255.25,Levofloxacin
D-3281,Antidepressant,Roche,470,405.15,Mirtazapine
D-3282,Antiviral,GSK,71,394.68,Oseltamivir
D-3283,Painkiller,Pfizer,164,428.48,Ibuprofen
D-3284,Antiviral,Merck,82,65.53,Oseltamivir
D-3285,Diabetes,AstraZeneca,144,238.87,Insulin
D-3286,Antidepressant,Moderna,243,278.15,Amitriptyline
D-3287,Antidepressant,Pfizer,486,163.87,Escitalopram
D-3288,Antidepressant,Pfizer,487,383.63,Amitriptyline
D-3289,Antifungal,Pfizer,464,432.79,Clotrimazole
D-3290,Cardiovascular,AstraZeneca,419,72.72,Metoprolol
D-3291,Antifungal,Pfizer,478,386.36,Itraconazole
D-3292,Antibiotic,Roche,114,453.39,Amoxicillin
D-3293,Antidepressant,Moderna,71,454.27,Sertraline
D-3294,Cardiovascular,AstraZeneca,480,168.11,Amlodipine
D-3295,Antidepressant,Moderna,335,53.75,Mirtazapine
D-3296,Cardiovascular,GSK,391,120.93,Ramipril
D-3297,Painkiller,AstraZeneca,497,189.2,Ibuprofen
D-3298,Antibiotic,AstraZeneca,359,283.58,Amoxicillin
D-3299,Cardiovascular,AstraZeneca,415,255.81,Ramipril
D-3300,Antibiotic,GSK,25,173.98,Ceftriaxone
D-3301,Antiviral,Merck,460,133.5,Oseltamivir
D-3302,Antidepressant,Merck,486,191.31,Mirtazapine
D-3303,Painkiller,GSK,487,469.75,Tramadol
D-3304,Antiviral,Merck,253,27.58,Remdesivir
D-3305,Cardiovascular,AstraZeneca,99,337.37,Atorvastatin
D-3306,Antifungal,Moderna,17,301.29,Fluconazole
D-3307,Cardiovascular,GSK,67,84.58,Metoprolol
D-3308,Diabetes,Roche,54,368.5,Canagliflozin
D-3309,Antidepressant,Moderna,381,14.34,Sertraline
D-3310,Cardiovascular,Merck,130,151.34,Atorvastatin
D-3311,Antibiotic,Merck,243,149.9,Ceftriaxone
D-3312,Cardiovascular,GSK,455,380.4,Atorvastatin
D-3313,Antidepressant,GSK,463,422.08,Sertraline
D-3314,Antidepressant,Roche,306,188.06,Escitalopram
D-3315,Antifungal,AstraZeneca,365,143.69,Itraconazole
D-3316,Painkiller,Pfizer,295,387.72,Aspirin
D-3317,Painkiller,Merck,149,236.94,Aspirin
D-3318,Painkiller,AstraZeneca,148,23.16,Codeine
D-3319,Antiviral,AstraZeneca,21,37.01,Oseltamivir
D-3320,Painkiller,Merck,369,55.36,Paracetamol
D-3321,Antiviral,AstraZeneca,298,233.04,Lopinavir
D-3322,Cardiovascular,Merck,255,35.27,Ramipril
D-3323,Antifungal,Novartis,42,252.52,Ketoconazole
D-3324,Antidepressant,Novartis,384,65.64,Sertraline
D-3325,Antiviral,Merck,364,195.22,Lopinavir
D-3326,Cardiovascular,Roche,88,135.47,Metoprolol
D-3327,Antifungal,Merck,120,327.91,Clotrimazole
D-3328,Antiviral,GSK,43,268.12,Remdesivir
D-3329,Diabetes,Pfizer,213,322.4,Insulin
D-3330,Antifungal,Novartis,357,118.79,Clotrimazole
D-3331,Diabetes,GSK,203,333.97,Sitagliptin
D-3332,Cardiovascular,Roche,25,35.29,Losartan
D-3333,Diabetes,Merck,29,53.36,Canagliflozin
D-3334,Painkiller,Moderna,264,162.43,Tramadol
D-3335,Diabetes,Merck,231,489.46,Glipizide
D-3336,Painkiller,Novartis,435,267.39,Ibuprofen
D-3337,Cardiovascular,Moderna,248,389.28,Losartan
D-3338,Diabetes,Moderna,221,444.89,Sitagliptin
D-3339,Antifungal,GSK,99,151.77,Itraconazole
D-3340,Diabetes,GSK,16,41.08,Glipizide
D-3341,Diabetes,Moderna,305,154.35,Canagliflozin
D-3342,Antibiotic,Novartis,469,424.1,Ceftriaxone
D-3343,Antifungal,Moderna,32,354.31,Itraconazole
D-3344,Antiviral,Roche,346,337.5,Oseltamivir
D-3345,Antifungal,Roche,42,194.74,Fluconazole
D-3346,Cardiovascular,Merck,404,85.19,Metoprolol
D-3347,Antidepressant,Roche,458,90.52,Mirtazapine
D-3348,Antibiotic,Merck,153,133.48,Levofloxacin
D-3349,Antifungal,Novartis,373,377.11,Fluconazole
D-3350,Antibiotic,GSK,154,344.2,Azithromycin
D-3351,Antibiotic,Merck,378,204.4,Doxycycline
D-3352,Diabetes,Novartis,255,78.01,Insulin
D-3353,Antifungal,AstraZeneca,113,228.18,Ketoconazole
D-3354,Antifungal,Merck,420,279.73,Clotrimazole
D-3355,Painkiller,Pfizer,146,417.78,Paracetamol
D-3356,Antifungal,AstraZeneca,22,498.53,Ketoconazole
D-3357,Antifungal,Merck,353,227.1,Fluconazole
D-3358,Painkiller,Moderna,149,217.16,Tramadol
D-3359,Painkiller,Novartis,456,72.37,Paracetamol
D-3360,Antidepressant,Merck,106,225.43,Mirtazapine
D-3361,Diabetes,GSK,130,446.72,Insulin
D-3362,Antifungal,Novartis,363,343.18,Ketoconazole
D-3363,Antiviral,Moderna,239,76.19,Zidovudine
D-3364,Antibiotic,Novartis,424,473.07,Ceftriaxone
D-3365,Cardiovascular,Novartis,10,430.54,Ramipril
D-3366,Painkiller,Merck,342,354.67,Tramadol
D-3367,Cardiovascular,Roche,32,471.82,Atorvastatin
D-3368,Antifungal,Pfizer,457,108.08,Terbinafine
D-3369,Antiviral,AstraZeneca,298,276.5,Zidovudine
D-3370,Antibiotic,Moderna,437,460.82,Ceftriaxone
D-3371,Antifungal,Roche,448,240.56,Itraconazole
D-3372,Antiviral,Merck,232,347.36,Oseltamivir
D-3373,Diabetes,Moderna,296,182.28,Insulin
D-3374,Antibiotic,AstraZeneca,497,67.06,Levofloxacin
D-3375,Antiviral,GSK,369,447.09,Zidovudine
D-3376,Painkiller,Pfizer,260,218.46,Aspirin
D-3377,Antifungal,Novartis,415,254.46,Ketoconazole
D-3378,Antiviral,Merck,128,240.22,Lopinavir
D-3379,Antiviral,GSK,376,30.8,Acyclovir
D-3380,Antifungal,Merck,444,448.48,Terbinafine
D-3381,Antibiotic,AstraZeneca,390,348.57,Doxycycline
D-3382,Antifungal,AstraZeneca,34,399.68,Itraconazole
D-3383,Antiviral,Moderna,156,260.92,Oseltamivir
D-3384,Cardiovascular,Novartis,196,468.38,Metoprolol
D-3385,Diabetes,Novartis,55,496.86,Glipizide
D-3386,Antidepressant,GSK,316,297.7,Amitriptyline
D-3387,Cardiovascular,Merck,198,120.71,Ramipril
D-3388,Antibiotic,Novartis,243,33.48,Azithromycin
D-3389,Antiviral,Merck,430,170.63,Oseltamivir
D-3390,Antidepressant,Merck,251,188.41,Sertraline
D-3391,Diabetes,GSK,288,121.48,Metformin
D-3392,Antibiotic,Roche,93,7.98,Azithromycin
D-3393,Cardiovascular,AstraZeneca,201,395.16,Metoprolol
D-3394,Painkiller,AstraZeneca,347,345.22,Paracetamol
D-3395,Antifungal,Roche,471,472.08,Terbinafine
D-3396,Antibiotic,Pfizer,200,303.97,Amoxicillin
D-3397,Antibiotic,Roche,381,76.67,Ceftriaxone
D-3398,Antiviral,Merck,292,104.01,Oseltamivir
D-3399,Antidepressant,Pfizer,286,211.97,Fluoxetine
D-3400,Cardiovascular,Moderna,84,46.48,Metoprolol
D-3401,Antibiotic,Moderna,174,452.88,Levofloxacin
D-3402,Antifungal,AstraZeneca,386,300.11,Fluconazole
D-3403,Antibiotic,Roche,337,227.44,Levofloxacin
D-3404,Antibiotic,GSK,187,476.01,Levofloxacin
D-3405,Antiviral,Merck,218,389.37,Zidovudine
D-3406,Antibiotic,Roche,99,160.56,Ceftriaxone
D-3407,Antidepressant,Roche,307,342.5,Mirtazapine
D-3408,Antiviral,Roche,215,370.24,Acyclovir
D-3409,Painkiller,Merck,200,208.69,Ibuprofen
D-3410,Diabetes,Novartis,249,33.6,Metformin
D-3411,Painkiller,Novartis,187,239.48,Codeine
D-3412,Diabetes,Moderna,402,299.71,Metformin
D-3413,Cardiovascular,Novartis,159,234.37,Ramipril
D-3414,Cardiovascular,Pfizer,85,356.79,Ramipril
D-3415,Cardiovascular,Roche,426,175.41,Losartan
D-3416,Antiviral,Novartis,354,83.6,Remdesivir
D-3417,Antidepressant,Moderna,394,426.02,Mirtazapine
D-3418,Antiviral,Novartis,465,295.41,Remdesivir
D-3419,Antiviral,Pfizer,263,432.01,Lopinavir
D-3420,Diabetes,AstraZeneca,355,124.41,Insulin
D-3421,Antiviral,Roche,287,391.72,Zidovudine
D-3422,Antiviral,Novartis,218,133.54,Zidovudine
D-3423,Antibiotic,GSK,194,423.31,Doxycycline
D-3424,Cardiovascular,AstraZeneca,231,241.04,Ramipril
D-3425,Cardiovascular,Pfizer,54,430.86,Metoprolol
D-3426,Diabetes,Moderna,318,376.04,Sitagliptin
D-3427,Antifungal,Pfizer,139,69.47,Ketoconazole
D-3428,Painkiller,GSK,463,365.68,Tramadol
D-3429,Cardiovascular,Roche,80,94.23,Metoprolol
D-3430,Diabetes,Moderna,180,354.55,Glipizide
D-3431,Antidepressant,Pfizer,483,91.84,Sertraline
D-3432,Antibiotic,Merck,193,323.52,Ceftriaxone
D-3433,Painkiller,GSK,340,243.66,Aspirin
D-3434,Antifungal,Roche,248,57.68,Clotrimazole
D-3435,Antiviral,Novartis,240,42.13,Remdesivir
D-3436,Antifungal,Pfizer,395,235.07,Itraconazole
D-3437,Painkiller,Moderna,286,188.64,Aspirin
D-3438,Cardiovascular,Moderna,451,444.07,Metoprolol
D-3439,Painkiller,Pfizer,358,215.83,Ibuprofen
D-3440,Diabetes,Novartis,94,64.74,Sitagliptin
D-3441,Antibiotic,AstraZeneca,465,248.45,Ceftriaxone
D-3442,Diabetes,Moderna,31,214.35,Sitagliptin
D-3443,Antibiotic,Moderna,185,33.32,Doxycycline
D-3444,Antidepressant,AstraZeneca,269,150.79,Escitalopram
D-3445,Antiviral,GSK,480,310.31,Oseltamivir
D-3446,Cardiovascular,Roche,450,273.88,Ramipril
D-3447,Cardiovascular,Pfizer,330,61.44,Ramipril
D-3448,Antifungal,Novartis,84,137.76,Ketoconazole
D-3449,Antiviral,Pfizer,316,278.48,Lopinavir
D-3450,Antifungal,AstraZeneca,184,290.68,Fluconazole
D-3451,Antiviral,Roche,286,120.18,Zidovudine
D-3452,Diabetes,Pfizer,333,190.52,Canagliflozin
D-3453,Painkiller,Moderna,435,470.3,Aspirin
D-3454,Painkiller,AstraZeneca,391,418.6,Codeine
D-3455,Antiviral,Merck,91,477.9,Zidovudine
D-3456,Antidepressant,Novartis,445,8.89,Mirtazapine
D-3457,Painkiller,Novartis,418,294.33,Aspirin
D-3458,Antidepressant,Moderna,303,404.2,Sertraline
D-3459,Painkiller,Pfizer,81,97.65,Paracetamol
D-3460,Cardiovascular,Moderna,427,449.75,Losartan
D-3461,Diabetes,Roche,415,374.7,Glipizide
D-3462,Antibiotic,Novartis,115,497.48,Doxycycline
D-3463,Antibiotic,Novartis,432,492.05,Azithromycin
D-3464,Diabetes,GSK,364,398.38,Insulin
D-3465,Cardiovascular,Pfizer,212,11.89,Atorvastatin
D-3466,Antiviral,Novartis,51,498.46,Acyclovir
D-3467,Antifungal,Merck,431,445.79,Itraconazole
D-3468,Diabetes,Moderna,224,96.27,Insulin
D-3469,Antibiotic,Moderna,460,201.77,Ceftriaxone
D-3470,Painkiller,Merck,67,250.25,Tramadol
D-3471,Painkiller,Moderna,266,43.33,Ibuprofen
D-3472,Antibiotic,AstraZeneca,288,214.04,Amoxicillin
D-3473,Antibiotic,Novartis,31,17.51,Azithromycin
D-3474,Antifungal,Merck,276,40.37,Ketoconazole
D-3475,Antibiotic,GSK,63,234.95,Ceftriaxone
D-3476,Antiviral,GSK,304,444.09,Remdesivir
D-3477,Antifungal,Novartis,12,14.57,Clotrimazole
D-3478,Cardiovascular,Moderna,140,111.94,Losartan
D-3479,Cardiovascular,Roche,488,498.91,Amlodipine
D-3480,Diabetes,Roche,291,203.03,Sitagliptin
D-3481,Antibiotic,AstraZeneca,350,101.04,Azithromycin
D-3482,Painkiller,Roche,492,444.11,Ibuprofen
D-3483,Cardiovascular,Moderna,94,24.47,Atorvastatin
D-3484,Antibiotic,Roche,388,174.5,Levofloxacin
D-3485,Antiviral,GSK,126,10.34,Oseltamivir
D-3486,Antiviral,GSK,360,21.28,Zidovudine
D-3487,Painkiller,Novartis,373,293.73,Aspirin
D-3488,Antifungal,AstraZeneca,413,108.3,Fluconazole
D-3489,Painkiller,Moderna,181,209.57,Codeine
D-3490,Diabetes,Pfizer,260,232.12,Insulin
D-3491,Diabetes,Moderna,69,130.63,Glipizide
D-3492,Diabetes,Novartis,176,143.43,Metformin
D-3493,Antibiotic,Pfizer,384,290.9,Ceftriaxone
D-3494,Painkiller,Merck,438,427.14,Tramadol
D-3495,Antifungal,Novartis,418,432.2,Clotrimazole
D-3496,Antidepressant,Roche,201,223.08,Fluoxetine
D-3497,Painkiller,Merck,290,283.78,Ibuprofen
D-3498,Diabetes,Moderna,489,392.35,Glipizide
D-3499,Cardiovascular,Roche,212,219.45,Metoprolol
D-3500,Antifungal,AstraZeneca,277,124.62,Itraconazole
D-3501,Antidepressant,Roche,346,279.83,Amitriptyline
D-3502,Antifungal,Novartis,429,272.27,Clotrimazole
D-3503,Antifungal,Novartis,211,479.16,Fluconazole
D-3504,Diabetes,Novartis,122,21.09,Insulin
D-3505,Cardiovascular,Roche,305,201.86,Amlodipine
D-3506,Diabetes,Pfizer,189,465.17,Canagliflozin
D-3507,Antidepressant,GSK,393,133.75,Fluoxetine
D-3508,Painkiller,Pfizer,218,82.36,Codeine
D-3509,Antidepressant,AstraZeneca,362,178.15,Mirtazapine
D-3510,Painkiller,GSK,394,365.62,Tramadol
D-3511,Cardiovascular,Novartis,64,409.72,Atorvastatin
D-3512,Antifungal,AstraZeneca,125,277.27,Fluconazole
D-3513,Painkiller,GSK,337,58.82,Aspirin
D-3514,Antiviral,Merck,339,303.79,Acyclovir
D-3515,Antidepressant,GSK,242,370.39,Amitriptyline
D-3516,Antidepressant,Merck,89,116.31,Amitriptyline
D-3517,Antibiotic,AstraZeneca,437,233.7,Levofloxacin
D-3518,Antifungal,Novartis,365,83.21,Ketoconazole
D-3519,Antifungal,Roche,468,380.26,Ketoconazole
D-3520,Cardiovascular,Merck,395,94.19,Losartan
D-3521,Painkiller,Merck,106,431.28,Codeine
D-3522,Cardiovascular,Merck,376,84.23,Metoprolol
D-3523,Cardiovascular,Moderna,10,288.43,Losartan
D-3524,Antiviral,Novartis,467,412.01,Acyclovir
D-3525,Antifungal,Moderna,416,114.99,Clotrimazole
D-3526,Antiviral,Moderna,268,327.85,Acyclovir
D-3527,Antibiotic,Roche,419,152.74,Azithromycin
D-3528,Antidepressant,GSK,65,387.34,Mirtazapine
D-3529,Cardiovascular,Novartis,263,409.47,Amlodipine
D-3530,Cardiovascular,Novartis,83,34.45,Metoprolol
D-3531,Antiviral,Novartis,478,416.07,Acyclovir
D-3532,Diabetes,GSK,46,360.67,Canagliflozin
D-3533,Antifungal,Moderna,365,229.02,Ketoconazole
D-3534,Antidepressant,GSK,496,324.71,Amitriptyline
D-3535,Cardiovascular,Roche,166,412.91,Losartan
D-3536,Antiviral,Pfizer,133,229.54,Acyclovir
D-3537,Antiviral,Novartis,396,87.27,Zidovudine
D-3538,Painkiller,GSK,217,324.04,Ibuprofen
D-3539,Antidepressant,Pfizer,165,181.17,Fluoxetine
D-3540,Antiviral,Moderna,432,106.68,Remdesivir
D-3541,Painkiller,Merck,117,247.18,Tramadol
D-3542,Diabetes,Moderna,287,313.6,Insulin
D-3543,Antifungal,AstraZeneca,336,315.17,Fluconazole
D-3544,Antiviral,GSK,59,189.95,Oseltamivir
D-3545,Painkiller,Roche,497,229.06,Ibuprofen
D-3546,Diabetes,AstraZeneca,427,5.28,Insulin
D-3547,Painkiller,GSK,107,430.29,Codeine
D-3548,Antidepressant,Pfizer,22,220.25,Sertraline
D-3549,Diabetes,GSK,18,408.95,Metformin
D-3550,Cardiovascular,GSK,25,212.25,Ramipril
D-3551,Painkiller,GSK,161,250.11,Tramadol
D-3552,Diabetes,Moderna,71,184.88,Glipizide
D-3553,Antiviral,Novartis,116,209.33,Acyclovir
D-3554,Antibiotic,Novartis,105,436.16,Azithromycin
D-3555,Antifungal,Merck,433,88.97,Clotrimazole
D-3556,Antiviral,Roche,407,275.09,Oseltamivir
D-3557,Antiviral,Pfizer,358,334.23,Acyclovir
D-3558,Antifungal,AstraZeneca,46,461.57,Itraconazole
D-3559,Antifungal,Pfizer,44,284.7,Fluconazole
D-3560,Painkiller,Merck,139,421.99,Aspirin
D-3561,Antiviral,Pfizer,241,90.02,Acyclovir
D-3562,Painkiller,Roche,496,28.0,Ibuprofen
D-3563,Antidepressant,Merck,70,97.15,Fluoxetine
D-3564,Painkiller,Merck,226,43.49,Ibuprofen
D-3565,Antidepressant,AstraZeneca,493,188.84,Sertraline
D-3566,Cardiovascular,Novartis,193,413.51,Ramipril
D-3567,Antibiotic,Novartis,348,153.15,Levofloxacin
D-3568,Antiviral,Moderna,216,407.85,Acyclovir
D-3569,Diabetes,AstraZeneca,15,311.75,Canagliflozin
D-3570,Antidepressant,Moderna,367,143.35,Escitalopram
D-3571,Antibiotic,Roche,315,273.4,Doxycycline
D-3572,Antifungal,Pfizer,163,457.37,Itraconazole
D-3573,Cardiovascular,Novartis,185,294.47,Atorvastatin
D-3574,Diabetes,Pfizer,208,90.81,Insulin
D-3575,Painkiller,Pfizer,201,82.65,Aspirin
D-3576,Antibiotic,GSK,116,478.77,Ceftriaxone
D-3577,Antidepressant,GSK,165,127.4,Mirtazapine
D-3578,Antiviral,GSK,229,90.79,Oseltamivir
D-3579,Cardiovascular,GSK,327,478.92,Amlodipine
D-3580,Antifungal,Novartis,311,126.12,Itraconazole
D-3581,Antifungal,Novartis,480,38.28,Ketoconazole
D-3582,Antibiotic,AstraZeneca,254,81.21,Ceftriaxone
D-3583,Diabetes,GSK,335,190.25,Metformin
D-3584,Antibiotic,Novartis,324,327.73,Levofloxacin
D-3585,Painkiller,Merck,313,169.04,Tramadol
D-3586,Diabetes,Moderna,31,427.49,Glipizide
D-3587,Diabetes,Novartis,357,34.39,Metformin
D-3588,Antifungal,Pfizer,261,311.0,Itraconazole
D-3589,Cardiovascular,Pfizer,26,366.05,Metoprolol
D-3590,Cardiovascular,AstraZeneca,265,494.71,Ramipril
D-3591,Antifungal,Pfizer,173,145.42,Itraconazole
D-3592,Painkiller,GSK,189,399.13,Tramadol
D-3593,Antiviral,Moderna,25,343.06,Oseltamivir
D-3594,Painkiller,AstraZeneca,140,21.53,Codeine
D-3595,Diabetes,GSK,368,428.38,Glipizide
D-3596,Antidepressant,GSK,252,292.54,Escitalopram
D-3597,Antidepressant,Novartis,450,407.51,Escitalopram
D-3598,Antibiotic,Novartis,418,405.23,Doxycycline
D-3599,Painkiller,Novartis,206,145.99,Aspirin
D-3600,Painkiller,Pfizer,395,392.77,Ibuprofen
D-3601,Cardiovascular,Pfizer,285,313.77,Atorvastatin
D-3602,Antibiotic,Roche,404,378.75,Doxycycline
D-3603,Cardiovascular,GSK,60,126.57,Metoprolol
D-3604,Diabetes,Moderna,226,438.2,Canagliflozin
D-3605,Antiviral,GSK,362,150.8,Acyclovir
D-3606,Painkiller,Novartis,310,126.91,Codeine
D-3607,Cardiovascular,Moderna,327,459.97,Ramipril
D-3608,Antifungal,Novartis,460,298.09,Ketoconazole
D-3609,Cardiovascular,Merck,189,70.47,Metoprolol
D-3610,Painkiller,AstraZeneca,495,406.86,Aspirin
D-3611,Antiviral,Merck,360,18.19,Oseltamivir
D-3612,Painkiller,Moderna,261,284.34,Aspirin
D-3613,Antifungal,Moderna,23,371.51,Ketoconazole
D-3614,Antidepressant,Merck,204,499.91,Fluoxetine
D-3615,Diabetes,Pfizer,29,119.09,Sitagliptin
D-3616,Antidepressant,Roche,259,67.53,Fluoxetine
D-3617,Antiviral,Pfizer,398,483.13,Lopinavir
D-3618,Antiviral,Moderna,473,138.39,Zidovudine
D-3619,Antifungal,AstraZeneca,54,138.76,Terbinafine
D-3620,Cardiovascular,Pfizer,253,85.04,Ramipril
D-3621,Antidepressant,Roche,139,291.99,Escitalopram
D-3622,Antidepressant,GSK,288,224.94,Mirtazapine
D-3623,Antidepressant,Novartis,57,170.0,Fluoxetine
D-3624,Antidepressant,Moderna,52,301.23,Escitalopram
D-3625,Antifungal,Pfizer,135,159.96,Ketoconazole
D-3626,Antiviral,GSK,380,437.91,Lopinavir
D-3627,Antiviral,Merck,435,302.57,Lopinavir
D-3628,Antibiotic,Pfizer,376,71.28,Azithromycin
D-3629,Diabetes,GSK,333,32.94,Canagliflozin
D-3630,Cardiovascular,AstraZeneca,482,75.61,Atorvastatin
D-3631,Antiviral,Moderna,58,483.66,Acyclovir
D-3632,Diabetes,Novartis,242,203.74,Canagliflozin
D-3633,Diabetes,AstraZeneca,204,42.25,Sitagliptin
D-3634,Antidepressant,Moderna,393,232.59,Mirtazapine
D-3635,Painkiller,Moderna,182,296.06,Tramadol
D-3636,Antidepressant,GSK,133,142.54,Amitriptyline
D-3637,Antidepressant,Pfizer,319,37.46,Mirtazapine
D-3638,Antiviral,GSK,250,12.37,Acyclovir
D-3639,Antibiotic,Roche,27,95.21,Azithromycin
D-3640,Antifungal,Moderna,175,388.56,Fluconazole
D-3641,Diabetes,Novartis,168,137.76,Glipizide
D-3642,Painkiller,GSK,292,50.99,Paracetamol
D-3643,Cardiovascular,Pfizer,407,105.56,Losartan
D-3644,Painkiller,Merck,370,226.83,Ibuprofen
D-3645,Antibiotic,GSK,447,312.96,Amoxicillin
D-3646,Antidepressant,Merck,241,399.43,Mirtazapine
D-3647,Antifungal,Roche,120,295.05,Terbinafine
D-3648,Antifungal,GSK,324,94.5,Clotrimazole
D-3649,Antifungal,GSK,220,225.94,Terbinafine
D-3650,Cardiovascular,GSK,58,352.98,Metoprolol
D-3651,Antiviral,GSK,15,54.44,Remdesivir
D-3652,Antidepressant,Pfizer,360,189.33,Escitalopram
D-3653,Painkiller,Novartis,75,362.66,Paracetamol
D-3654,Painkiller,GSK,313,68.41,Paracetamol
D-3655,Antidepressant,AstraZeneca,451,214.66,Fluoxetine
D-3656,Painkiller,Novartis,355,475.64,Aspirin
D-3657,Antiviral,Pfizer,409,239.36,Oseltamivir
D-3658,Antifungal,Roche,24,79.82,Itraconazole
D-3659,Diabetes,Pfizer,488,427.26,Sitagliptin
D-3660,Painkiller,Pfizer,269,316.63,Codeine
D-3661,Antiviral,Merck,237,202.33,Lopinavir
D-3662,Antifungal,Novartis,45,194.63,Itraconazole
D-3663,Cardiovascular,Merck,267,449.16,Atorvastatin
D-3664,Cardiovascular,Moderna,102,75.22,Metoprolol
D-3665,Antidepressant,Moderna,247,17.58,Amitriptyline
D-3666,Antidepressant,AstraZeneca,150,312.3,Fluoxetine
D-3667,Diabetes,Moderna,366,64.63,Glipizide
D-3668,Diabetes,Moderna,299,405.28,Sitagliptin
D-3669,Antiviral,Pfizer,208,118.14,Zidovudine
D-3670,Cardiovascular,Pfizer,420,7.23,Metoprolol
D-3671,Cardiovascular,Novartis,483,298.58,Atorvastatin
D-3672,Cardiovascular,Pfizer,284,331.62,Amlodipine
D-3673,Antiviral,Pfizer,344,440.28,Lopinavir
D-3674,Antiviral,AstraZeneca,380,451.68,Lopinavir
D-3675,Painkiller,Merck,34,161.13,Tramadol
D-3676,Cardiovascular,Moderna,139,73.03,Metoprolol
D-3677,Diabetes,GSK,309,35.24,Insulin
D-3678,Antidepressant,GSK,70,87.28,Fluoxetine
D-3679,Painkiller,Pfizer,367,57.42,Tramadol
D-3680,Painkiller,Moderna,274,180.15,Tramadol
D-3681,Cardiovascular,Pfizer,261,118.98,Amlodipine
D-3682,Antifungal,Merck,99,169.27,Terbinafine
D-3683,Antiviral,Merck,471,9.92,Oseltamivir
D-3684,Painkiller,Merck,241,51.57,Paracetamol
D-3685,Antifungal,GSK,160,108.89,Ketoconazole
D-3686,Cardiovascular,Moderna,447,387.09,Ramipril
D-3687,Antibiotic,GSK,93,54.68,Doxycycline
D-3688,Antifungal,Moderna,30,321.72,Ketoconazole
D-3689,Antibiotic,Pfizer,158,153.26,Doxycycline
D-3690,Diabetes,Novartis,317,334.76,Insulin
D-3691,Diabetes,Roche,179,29.44,Sitagliptin
